iso2_code,year,quarter,total_pushers,n_languages,quarter_id,log_pushers,banned_persistent,italy_temp_ban,country,treatment_type,post_chatgpt,treat_did
KW,2024,2,1929,6,20242,7.5652752818989315,0,0,,none,1,0
KW,2024,3,2434,8,20243,7.79770203551669,0,0,,none,1,0
KW,2024,4,2790,9,20244,7.934155233536322,0,0,,none,1,0
KW,2025,1,3320,10,20251,8.108021221376747,0,0,,none,1,0
KW,2025,2,3760,7,20252,8.232440158470336,0,0,,none,1,0
KW,2025,3,4878,9,20253,8.492695559815838,0,0,,none,1,0
KZ,2020,1,14452,24,20201,9.578657284448841,0,0,,none,0,0
KZ,2020,2,19854,24,20202,9.896211143565353,0,0,,none,0,0
KZ,2020,3,16679,26,20203,9.721965675912738,0,0,,none,0,0
KZ,2020,4,21802,28,20204,9.989802853988047,0,0,,none,0,0
KZ,2021,1,25069,28,20211,10.12942719115234,0,0,,none,0,0
KZ,2021,2,25422,28,20212,10.143409555089155,0,0,,none,0,0
KZ,2021,3,18601,29,20213,9.831024380802413,0,0,,none,0,0
KZ,2021,4,24344,29,20214,10.100081768616802,0,0,,none,0,0
KZ,2022,1,24750,30,20221,10.11662117122102,0,0,,none,0,0
KZ,2022,2,33649,31,20222,10.423768335072873,0,0,,none,0,0
KZ,2022,3,26484,30,20223,10.184333813978627,0,0,,none,0,0
KZ,2022,4,45484,36,20224,10.725137880256161,0,0,,none,1,0
KZ,2023,1,46879,36,20231,10.755346424250893,0,0,,none,1,0
KZ,2023,2,50794,38,20232,10.835553203525645,0,0,,none,1,0
KZ,2023,3,38190,35,20233,10.550355164741893,0,0,,none,1,0
KZ,2023,4,47033,38,20234,10.758626023416777,0,0,,none,1,0
KZ,2024,1,47734,36,20241,10.773420160432133,0,0,,none,1,0
KZ,2024,2,52549,40,20242,10.869520376305097,0,0,,none,1,0
KZ,2024,3,38080,36,20243,10.547470749064702,0,0,,none,1,0
KZ,2024,4,52745,42,20244,10.873243219079233,0,0,,none,1,0
KZ,2025,1,60408,41,20251,11.00889337944504,0,0,,none,1,0
KZ,2025,2,74759,48,20252,11.2220382615695,0,0,,none,1,0
KZ,2025,3,57738,42,20253,10.96368813405067,0,0,,none,1,0
LA,2020,1,231,2,20201,5.44673737166631,0,0,,none,0,0
LA,2020,2,404,3,20202,6.003887067106539,0,0,,none,0,0
LA,2020,3,463,3,20203,6.139884552226255,0,0,,none,0,0
LA,2020,4,412,3,20204,6.023447592961033,0,0,,none,0,0
LA,2021,1,388,3,20211,5.963579343618446,0,0,,none,0,0
LA,2021,2,512,3,20212,6.240275845170769,0,0,,none,0,0
LA,2021,3,488,3,20213,6.192362489474872,0,0,,none,0,0
LA,2021,4,546,3,20214,6.304448802421981,0,0,,none,0,0
LA,2022,1,708,4,20221,6.5638555265321274,0,0,,none,0,0
LA,2022,2,819,4,20222,6.709304340258298,0,0,,none,0,0
LA,2022,3,864,4,20223,6.762729506931879,0,0,,none,0,0
LA,2022,4,890,3,20224,6.792344427470809,0,0,,none,1,0
LA,2023,1,893,4,20231,6.795705775173514,0,0,,none,1,0
LA,2023,2,794,3,20232,6.678342114654332,0,0,,none,1,0
LA,2023,3,1074,4,20233,6.980075940561763,0,0,,none,1,0
LA,2023,4,1106,4,20234,7.009408932708637,0,0,,none,1,0
LA,2024,1,1198,4,20241,7.089243155027514,0,0,,none,1,0
LA,2024,2,1184,5,20242,7.077498053569231,0,0,,none,1,0
LA,2024,3,1642,7,20243,7.404279118037268,0,0,,none,1,0
LA,2024,4,1422,5,20244,7.260522598089852,0,0,,none,1,0
LA,2025,1,1504,4,20251,7.316548177182976,0,0,,none,1,0
LA,2025,2,2481,9,20252,7.8168199657645525,0,0,,none,1,0
LA,2025,3,4274,16,20253,8.360539381370861,0,0,,none,1,0
LB,2020,1,2889,9,20201,7.969011781106478,0,0,,none,0,0
LB,2020,2,4237,12,20202,8.351846738828245,0,0,,none,0,0
LB,2020,3,4102,10,20203,8.319473692442186,0,0,,none,0,0
LB,2020,4,5657,15,20204,8.640825751861513,0,0,,none,0,0
LB,2021,1,6876,18,20211,8.835937789319836,0,0,,none,0,0
LB,2021,2,7710,20,20212,8.95040315983296,0,0,,none,0,0
LB,2021,3,6444,16,20213,8.771059915373288,0,0,,none,0,0
LB,2021,4,7148,18,20214,8.874727765766853,0,0,,none,0,0
LB,2022,1,8038,20,20221,8.99205997632796,0,0,,none,0,0
LB,2022,2,9500,21,20222,9.15915233520675,0,0,,none,0,0
LB,2022,3,9019,21,20223,9.10719961305667,0,0,,none,0,0
LB,2022,4,10056,22,20224,9.21602418844448,0,0,,none,1,0
LB,2023,1,10654,20,20231,9.273784544532717,0,0,,none,1,0
LB,2023,2,12272,23,20232,9.415157006597509,0,0,,none,1,0
LB,2023,3,12039,23,20233,9.395989718862811,0,0,,none,1,0
LB,2023,4,14661,23,20234,9.593014391783532,0,0,,none,1,0
LB,2024,1,14560,23,20241,9.586102000710904,0,0,,none,1,0
LB,2024,2,15722,24,20242,9.662879887470275,0,0,,none,1,0
LB,2024,3,15111,25,20243,9.623244409181346,0,0,,none,1,0
LB,2024,4,15934,24,20244,9.676273226851437,0,0,,none,1,0
LB,2025,1,18749,24,20251,9.838949031398556,0,0,,none,1,0
LB,2025,2,23032,25,20252,10.044683249202905,0,0,,none,1,0
LB,2025,3,22906,26,20253,10.039197819688574,0,0,,none,1,0
LK,2020,1,26938,34,20201,10.201330329750538,0,0,,none,0,0
LK,2020,2,35216,36,20202,10.469284199546632,0,0,,none,0,0
LK,2020,3,34150,38,20203,10.438547147147077,0,0,,none,0,0
LK,2020,4,46414,44,20204,10.745377961834032,0,0,,none,0,0
LK,2021,1,36214,37,20211,10.497228676629426,0,0,,none,0,0
LK,2021,2,48718,41,20212,10.793824376721568,0,0,,none,0,0
LK,2021,3,52835,43,20213,10.874948055543754,0,0,,none,0,0
LK,2021,4,56262,48,20214,10.937792404475719,0,0,,none,0,0
LK,2022,1,49072,40,20221,10.801064264366158,0,0,,none,0,0
LK,2022,2,58080,42,20222,10.96959386698131,0,0,,none,0,0
LK,2022,3,65202,47,20223,11.08526075912615,0,0,,none,0,0
LK,2022,4,75833,52,20224,11.23630201987518,0,0,,none,1,0
LK,2023,1,72198,48,20231,11.187181474369487,0,0,,none,1,0
LK,2023,2,82917,51,20232,11.325607446625451,0,0,,none,1,0
LK,2023,3,84453,47,20233,11.34396228641916,0,0,,none,1,0
LK,2023,4,93555,59,20234,11.446315466470784,0,0,,none,1,0
LK,2024,1,98809,52,20241,11.500954093189009,0,0,,none,1,0
LK,2024,2,110596,50,20242,11.613648242928528,0,0,,none,1,0
LK,2024,3,112695,57,20243,11.632449206940143,0,0,,none,1,0
LK,2024,4,123427,55,20244,11.723413269090534,0,0,,none,1,0
LK,2025,1,138434,59,20251,11.838156180367786,0,0,,none,1,0
LK,2025,2,161544,56,20252,11.992539020603452,0,0,,none,1,0
LK,2025,3,167103,59,20253,12.0263716520588,0,0,,none,1,0
LR,2020,4,129,1,20204,4.867534450455582,0,0,,none,0,0
LR,2021,2,175,1,20212,5.170483995038151,0,0,,none,0,0
LR,2021,3,129,1,20213,4.867534450455582,0,0,,none,0,0
LR,2021,4,362,2,20214,5.8944028342648505,0,0,,none,0,0
LR,2022,2,281,2,20222,5.641907070938114,0,0,,none,0,0
LR,2022,4,587,2,20224,6.376726947898627,0,0,,none,1,0
LR,2023,1,259,2,20231,5.560681631015528,0,0,,none,1,0
LR,2023,2,269,2,20232,5.598421958998375,0,0,,none,1,0
LR,2023,3,261,2,20233,5.568344503761097,0,0,,none,1,0
LR,2023,4,241,2,20234,5.488937726156687,0,0,,none,1,0
LR,2024,1,136,1,20241,4.919980925828125,0,0,,none,1,0
LR,2024,2,557,3,20242,6.324358962381311,0,0,,none,1,0
LR,2024,3,440,3,20243,6.089044875446846,0,0,,none,1,0
LR,2024,4,540,3,20244,6.293419278846481,0,0,,none,1,0
LR,2025,1,458,3,20251,6.129050210060545,0,0,,none,1,0
LR,2025,2,684,3,20252,6.529418838262226,0,0,,none,1,0
LR,2025,3,729,3,20253,6.593044534142437,0,0,,none,1,0
LS,2022,2,271,2,20222,5.605802066295998,0,0,,none,0,0
LS,2022,4,105,1,20224,4.663439094112067,0,0,,none,1,0
LS,2023,2,215,2,20232,5.375278407684165,0,0,,none,1,0
LS,2023,4,405,3,20234,6.0063531596017325,0,0,,none,1,0
LS,2024,1,440,3,20241,6.089044875446846,0,0,,none,1,0
LS,2024,2,726,3,20242,6.588926477533519,0,0,,none,1,0
LS,2024,3,458,3,20243,6.129050210060545,0,0,,none,1,0
LS,2024,4,1041,3,20244,6.948897222313312,0,0,,none,1,0
LS,2025,1,690,3,20251,6.53813982376767,0,0,,none,1,0
LS,2025,2,1322,5,20252,7.187657164114956,0,0,,none,1,0
LS,2025,3,1573,3,20253,7.3613754289773485,0,0,,none,1,0
LT,2020,1,15092,26,20201,9.621986339159427,0,0,,none,0,0
LT,2020,2,16880,27,20202,9.733944008101389,0,0,,none,0,0
LT,2020,3,15385,26,20203,9.64121328401888,0,0,,none,0,0
LT,2020,4,18629,29,20204,9.832528463595635,0,0,,none,0,0
LT,2021,1,19749,29,20211,9.890908770329268,0,0,,none,0,0
LT,2021,2,20567,30,20212,9.931491748945726,0,0,,none,0,0
LT,2021,3,16523,27,20213,9.712569148516655,0,0,,none,0,0
LT,2021,4,20353,29,20214,9.921032731751877,0,0,,none,0,0
LT,2022,1,21703,31,20221,9.985251854338768,0,0,,none,0,0
LT,2022,2,25210,35,20222,10.135035686194149,0,0,,none,0,0
LT,2022,3,22627,32,20223,10.026943356463047,0,0,,none,0,0
LT,2022,4,27023,37,20224,10.204480639047581,0,0,,none,1,0
LT,2023,1,26788,35,20231,10.195746634481015,0,0,,none,1,0
LT,2023,2,26127,35,20232,10.170762815210246,0,0,,none,1,0
LT,2023,3,21893,32,20233,9.993967905664503,0,0,,none,1,0
LT,2023,4,25981,35,20234,10.165159269555678,0,0,,none,1,0
LT,2024,1,25957,35,20241,10.164235126247704,0,0,,none,1,0
LT,2024,2,26082,35,20242,10.169039040099916,0,0,,none,1,0
LT,2024,3,21457,31,20243,9.973852815196691,0,0,,none,1,0
LT,2024,4,27792,36,20244,10.232539469410996,0,0,,none,1,0
LT,2025,1,29097,35,20251,10.278424722275334,0,0,,none,1,0
LT,2025,2,33048,40,20252,10.405746587635992,0,0,,none,1,0
LT,2025,3,27761,36,20253,10.231423458135055,0,0,,none,1,0
LU,2020,1,3723,13,20201,8.222553638396958,0,0,,none,0,0
LU,2020,2,3512,13,20202,8.164225652265827,0,0,,none,0,0
LU,2020,3,2940,11,20203,7.9865049385539955,0,0,,none,0,0
LU,2020,4,3683,14,20204,8.211754397375197,0,0,,none,0,0
LU,2021,1,3941,15,20211,8.279443487712665,0,0,,none,0,0
LU,2021,2,3962,14,20212,8.284756593190435,0,0,,none,0,0
LU,2021,3,3749,14,20213,8.229511118964457,0,0,,none,0,0
LU,2021,4,4495,15,20214,8.410943391573527,0,0,,none,0,0
LU,2022,1,4220,14,20221,8.347827345782498,0,0,,none,0,0
LU,2022,2,4694,15,20222,8.454253391642363,0,0,,none,0,0
LU,2022,3,4621,15,20223,8.438582790834326,0,0,,none,0,0
LU,2022,4,4792,15,20224,8.474911799159631,0,0,,none,1,0
LU,2023,1,5422,16,20231,8.59840444684106,0,0,,none,1,0
LU,2023,2,5819,16,20232,8.669055540725484,0,0,,none,1,0
LU,2023,3,5436,17,20233,8.600982717145921,0,0,,none,1,0
LU,2023,4,5791,16,20234,8.664232934065552,0,0,,none,1,0
LU,2024,1,6174,18,20241,8.728264161496178,0,0,,none,1,0
LU,2024,2,6210,16,20242,8.734077192559303,0,0,,none,1,0
LU,2024,3,5853,16,20243,8.674880467251832,0,0,,none,1,0
LU,2024,4,7272,18,20244,8.89192414015454,0,0,,none,1,0
LU,2025,1,7302,18,20251,8.89604050162011,0,0,,none,1,0
LU,2025,2,8323,19,20252,9.026898187513526,0,0,,none,1,0
LU,2025,3,7669,17,20253,8.945071894361302,0,0,,none,1,0
LV,2020,1,9444,18,20201,9.15324077993561,0,0,,none,0,0
LV,2020,2,9768,20,20202,9.186969385652942,0,0,,none,0,0
LV,2020,3,9641,19,20203,9.173883834965567,0,0,,none,0,0
LV,2020,4,10992,22,20204,9.305013985578864,0,0,,none,0,0
LV,2021,1,12270,21,20211,9.414994033976548,0,0,,none,0,0
LV,2021,2,11834,21,20212,9.378816521948083,0,0,,none,0,0
LV,2021,3,10312,18,20213,9.24116051431607,0,0,,none,0,0
LV,2021,4,11952,20,20214,9.38873757187798,0,0,,none,0,0
LV,2022,1,14114,22,20221,9.55499334068759,0,0,,none,0,0
LV,2022,2,14426,24,20222,9.576856729945773,0,0,,none,0,0
LV,2022,3,13406,25,20223,9.503532237601561,0,0,,none,0,0
LV,2022,4,15011,25,20224,9.616605160254911,0,0,,none,1,0
LV,2023,1,17747,29,20231,9.7840281124988,0,0,,none,1,0
LV,2023,2,17316,28,20232,9.75944395695215,0,0,,none,1,0
LV,2023,3,13401,23,20233,9.503159228533116,0,0,,none,1,0
LV,2023,4,16694,27,20234,9.722864552377755,0,0,,none,1,0
LV,2024,1,17894,28,20241,9.792276623200125,0,0,,none,1,0
LV,2024,2,19254,30,20242,9.865526046249009,0,0,,none,1,0
LV,2024,3,14764,27,20243,9.600014794178023,0,0,,none,1,0
LV,2024,4,20610,28,20244,9.933580192843298,0,0,,none,1,0
LV,2025,1,25155,35,20251,10.132851715663394,0,0,,none,1,0
LV,2025,2,28285,32,20252,10.250122261580445,0,0,,none,1,0
LV,2025,3,23032,30,20253,10.044683249202905,0,0,,none,1,0
LY,2020,1,105,1,20201,4.663439094112067,0,0,,none,0,0
LY,2020,2,162,1,20202,5.093750200806762,0,0,,none,0,0
LY,2020,3,138,1,20203,4.9344739331306915,0,0,,none,0,0
LY,2020,4,278,2,20204,5.631211781821365,0,0,,none,0,0
LY,2021,1,425,3,20211,6.054439346269371,0,0,,none,0,0
LY,2021,2,430,3,20212,6.066108090103747,0,0,,none,0,0
LY,2021,3,431,3,20213,6.068425588244111,0,0,,none,0,0
LY,2021,4,455,3,20214,6.1224928095143865,0,0,,none,0,0
LY,2022,1,508,3,20221,6.2324480165505225,0,0,,none,0,0
LY,2022,2,519,3,20222,6.253828811575473,0,0,,none,0,0
LY,2022,3,545,3,20223,6.302618975744905,0,0,,none,0,0
LY,2022,4,701,3,20224,6.553933404025811,0,0,,none,1,0
LY,2023,1,851,4,20231,6.747586526829315,0,0,,none,1,0
LY,2023,2,821,4,20232,6.71174039505618,0,0,,none,1,0
LY,2023,3,940,4,20233,6.846943139585379,0,0,,none,1,0
LY,2023,4,748,3,20234,6.618738983517219,0,0,,none,1,0
LY,2024,1,997,4,20241,6.905753276311464,0,0,,none,1,0
LY,2024,2,1105,4,20242,7.00850518208228,0,0,,none,1,0
LY,2024,3,1746,8,20243,7.465655310134056,0,0,,none,1,0
LY,2024,4,2487,12,20244,7.81923445385907,0,0,,none,1,0
LY,2025,1,1967,7,20251,7.584773077612199,0,0,,none,1,0
LY,2025,2,3470,14,20252,8.152198015861787,0,0,,none,1,0
LY,2025,3,4769,16,20253,8.470101583882387,0,0,,none,1,0
MA,2020,1,18423,23,20201,9.82140944150052,0,0,,none,0,0
MA,2020,2,25214,24,20202,10.135194334510826,0,0,,none,0,0
MA,2020,3,21130,25,20203,9.958496435566927,0,0,,none,0,0
MA,2020,4,25018,25,20204,10.12739081519658,0,0,,none,0,0
MA,2021,1,32180,29,20211,10.37913149526554,0,0,,none,0,0
MA,2021,2,35214,31,20212,10.469227407179512,0,0,,none,0,0
MA,2021,3,28534,28,20213,10.25888668297081,0,0,,none,0,0
MA,2021,4,32235,30,20214,10.380839119444403,0,0,,none,0,0
MA,2022,1,41979,33,20221,10.644948593374624,0,0,,none,0,0
MA,2022,2,47419,37,20222,10.766799359619396,0,0,,none,0,0
MA,2022,3,40239,32,20223,10.602616804773621,0,0,,none,0,0
MA,2022,4,47720,34,20224,10.77312683156647,0,0,,none,1,0
MA,2023,1,66537,36,20231,11.105528492012237,0,0,,none,1,0
MA,2023,2,75231,43,20232,11.228331951339795,0,0,,none,1,0
MA,2023,3,64381,42,20233,11.072589369918582,0,0,,none,1,0
MA,2023,4,80908,47,20234,11.301080345313816,0,0,,none,1,0
MA,2024,1,91606,48,20241,11.425262966956396,0,0,,none,1,0
MA,2024,2,90277,46,20242,11.410649077385242,0,0,,none,1,0
MA,2024,3,70256,43,20243,11.15991522635996,0,0,,none,1,0
MA,2024,4,96440,51,20244,11.476686701382784,0,0,,none,1,0
MA,2025,1,104085,51,20251,11.552972759487913,0,0,,none,1,0
MA,2025,2,125706,50,20252,11.741709081174191,0,0,,none,1,0
MA,2025,3,103353,50,20253,11.545915267795886,0,0,,none,1,0
MD,2020,1,5543,13,20201,8.620471540869739,0,0,,none,0,0
MD,2020,2,7603,17,20202,8.93642970360832,0,0,,none,0,0
MD,2020,3,7138,16,20203,8.87332798950246,0,0,,none,0,0
MD,2020,4,7717,15,20204,8.951310542097564,0,0,,none,0,0
MD,2021,1,8635,17,20211,9.063694791634697,0,0,,none,0,0
MD,2021,2,8633,16,20212,9.063463176115423,0,0,,none,0,0
MD,2021,3,7865,16,20213,8.970304952991755,0,0,,none,0,0
MD,2021,4,8843,17,20214,9.087494541977337,0,0,,none,0,0
MD,2022,1,9546,18,20221,9.163982247998034,0,0,,none,0,0
MD,2022,2,10370,17,20222,9.246768728589734,0,0,,none,0,0
MD,2022,3,10013,20,20223,9.211739392889891,0,0,,none,0,0
MD,2022,4,11753,22,20224,9.371948887172596,0,0,,none,1,0
MD,2023,1,12912,22,20231,9.465989834846651,0,0,,none,1,0
MD,2023,2,13230,24,20232,9.490317840042412,0,0,,none,1,0
MD,2023,3,11104,20,20233,9.315150736328528,0,0,,none,1,0
MD,2023,4,12951,22,20234,9.469005495357472,0,0,,none,1,0
MD,2024,1,14333,24,20241,9.570389616553864,0,0,,none,1,0
MD,2024,2,14418,25,20242,9.576302060306647,0,0,,none,1,0
MD,2024,3,11449,21,20243,9.345745008982385,0,0,,none,1,0
MD,2024,4,14464,26,20244,9.579487217410236,0,0,,none,1,0
MD,2025,1,15442,26,20251,9.644911105223,0,0,,none,1,0
MD,2025,2,17871,27,20252,9.790990521308983,0,0,,none,1,0
MD,2025,3,14587,25,20253,9.58795455192857,0,0,,none,1,0
ME,2020,1,608,3,20201,6.411818267709897,0,0,,none,0,0
ME,2020,2,837,3,20202,6.731018100482083,0,0,,none,0,0
ME,2020,3,745,3,20203,6.61472560020376,0,0,,none,0,0
ME,2020,4,850,4,20204,6.7464121285733745,0,0,,none,0,0
ME,2021,1,929,4,20211,6.835184586147301,0,0,,none,0,0
ME,2021,2,847,4,20212,6.742880635791903,0,0,,none,0,0
ME,2021,3,863,4,20213,6.761572768804055,0,0,,none,0,0
ME,2021,4,932,4,20214,6.838405200847344,0,0,,none,0,0
ME,2022,1,1011,4,20221,6.919683849847411,0,0,,none,0,0
ME,2022,2,2329,8,20222,7.753623546559746,0,0,,none,0,0
ME,2022,3,2809,9,20223,7.940939762327791,0,0,,none,0,0
ME,2022,4,4090,15,20224,8.316544717929398,0,0,,none,1,0
ME,2023,1,4911,14,20231,8.499436469826978,0,0,,none,1,0
ME,2023,2,5474,15,20232,8.607947554684701,0,0,,none,1,0
ME,2023,3,5211,16,20233,8.558718938244736,0,0,,none,1,0
ME,2023,4,4796,14,20234,8.475746001502063,0,0,,none,1,0
ME,2024,1,4179,13,20241,8.338066525518801,0,0,,none,1,0
ME,2024,2,4392,13,20242,8.38776764397578,0,0,,none,1,0
ME,2024,3,3872,13,20243,8.261784679514752,0,0,,none,1,0
ME,2024,4,3790,13,20244,8.240385115516334,0,0,,none,1,0
ME,2025,1,4075,13,20251,8.312871394342615,0,0,,none,1,0
ME,2025,2,4106,14,20252,8.320448113956559,0,0,,none,1,0
ME,2025,3,4183,13,20253,8.339023005744759,0,0,,none,1,0
MG,2020,1,1275,5,20201,7.151485463904735,0,0,,none,0,0
MG,2020,2,1051,4,20202,6.9584483932976555,0,0,,none,0,0
MG,2020,3,1679,6,20203,7.426549072397305,0,0,,none,0,0
MG,2020,4,2145,7,20204,7.671360923190644,0,0,,none,0,0
MG,2021,1,2183,7,20211,7.688913336864796,0,0,,none,0,0
MG,2021,2,2940,10,20212,7.9865049385539955,0,0,,none,0,0
MG,2021,3,3286,9,20213,8.097730573664219,0,0,,none,0,0
MG,2021,4,3132,9,20214,8.049746290952191,0,0,,none,0,0
MG,2022,1,4660,10,20221,8.446985296372741,0,0,,none,0,0
MG,2022,2,5479,11,20222,8.608860379942062,0,0,,none,0,0
MG,2022,3,5340,13,20223,8.58316818033977,0,0,,none,0,0
MG,2022,4,5112,11,20224,8.53954159508,0,0,,none,1,0
MG,2023,1,8384,15,20231,9.034199674257309,0,0,,none,1,0
MG,2023,2,8260,14,20232,9.019300924562506,0,0,,none,1,0
MG,2023,3,9084,15,20233,9.114379980830272,0,0,,none,1,0
MG,2023,4,8052,16,20234,8.993799971795545,0,0,,none,1,0
MG,2024,1,10803,19,20241,9.287671714912506,0,0,,none,1,0
MG,2024,2,11163,21,20242,9.320449594656212,0,0,,none,1,0
MG,2024,3,11025,21,20243,9.30801139914963,0,0,,none,1,0
MG,2024,4,11117,21,20244,9.316320695513415,0,0,,none,1,0
MG,2025,1,14316,24,20251,9.569202921360327,0,0,,none,1,0
MG,2025,2,19499,27,20252,9.878169744551839,0,0,,none,1,0
MG,2025,3,21328,28,20253,9.967822928041022,0,0,,none,1,0
MK,2020,1,4673,10,20201,8.449770515098804,0,0,,none,0,0
MK,2020,2,6245,11,20202,8.739696537843024,0,0,,none,0,0
MK,2020,3,5346,12,20203,8.584290934948731,0,0,,none,0,0
MK,2020,4,6554,13,20204,8.7879833961978,0,0,,none,0,0
MK,2021,1,7057,14,20211,8.861917004235215,0,0,,none,0,0
MK,2021,2,6830,13,20212,8.82922635473185,0,0,,none,0,0
MK,2021,3,5719,12,20213,8.651724084373843,0,0,,none,0,0
MK,2021,4,6777,13,20214,8.821437352166997,0,0,,none,0,0
MK,2022,1,7902,17,20221,8.974997713204976,0,0,,none,0,0
MK,2022,2,8603,13,20222,9.05998249038762,0,0,,none,0,0
MK,2022,3,6882,12,20223,8.836809882398365,0,0,,none,0,0
MK,2022,4,8149,16,20224,9.005773206234908,0,0,,none,1,0
MK,2023,1,9664,17,20231,9.17626639164243,0,0,,none,1,0
MK,2023,2,9909,14,20232,9.201299627324033,0,0,,none,1,0
MK,2023,3,8475,17,20233,9.04499391938819,0,0,,none,1,0
MK,2023,4,9081,17,20234,9.114049711657897,0,0,,none,1,0
MK,2024,1,11279,20,20241,9.33078652505205,0,0,,none,1,0
MK,2024,2,10173,15,20242,9.22759072538271,0,0,,none,1,0
MK,2024,3,8132,15,20243,9.003685138166775,0,0,,none,1,0
MK,2024,4,12478,22,20244,9.431802510507854,0,0,,none,1,0
MK,2025,1,13720,23,20251,9.526682784921174,0,0,,none,1,0
MK,2025,2,13040,19,20252,9.475853519656901,0,0,,none,1,0
MK,2025,3,9795,16,20253,9.189729418072059,0,0,,none,1,0
ML,2021,3,123,1,20213,4.820281565605037,0,0,,none,0,0
ML,2021,4,366,3,20214,5.905361848054571,0,0,,none,0,0
ML,2022,1,354,3,20221,5.872117789475416,0,0,,none,0,0
ML,2022,2,525,3,20222,6.26530121273771,0,0,,none,0,0
ML,2022,3,776,5,20223,6.655440350367647,0,0,,none,0,0
ML,2022,4,663,3,20224,6.498282149476434,0,0,,none,1,0
ML,2023,1,878,4,20231,6.778784897685177,0,0,,none,1,0
ML,2023,2,682,3,20232,6.52649485957079,0,0,,none,1,0
ML,2023,3,696,3,20233,6.546785410760524,0,0,,none,1,0
ML,2023,4,655,3,20234,6.486160788944089,0,0,,none,1,0
ML,2024,1,673,3,20241,6.513230110912307,0,0,,none,1,0
ML,2024,2,645,3,20242,6.470799503782602,0,0,,none,1,0
ML,2024,3,967,4,20243,6.875232087276577,0,0,,none,1,0
ML,2024,4,852,3,20244,6.748759547491679,0,0,,none,1,0
ML,2025,1,1067,4,20251,6.97354301952014,0,0,,none,1,0
ML,2025,2,1683,6,20252,7.428927194802272,0,0,,none,1,0
ML,2025,3,2186,7,20253,7.690286020676768,0,0,,none,1,0
MM,2020,1,6308,17,20201,8.74973246437081,0,0,,none,0,0
MM,2020,2,7264,16,20202,8.890823576004383,0,0,,none,0,0
MM,2020,3,9761,20,20203,9.186252576447092,0,0,,none,0,0
MM,2020,4,10401,20,20204,9.249753374333018,0,0,,none,0,0
MM,2021,1,6038,16,20211,8.705993714307901,0,0,,none,0,0
MM,2021,2,3985,11,20212,8.29054350077274,0,0,,none,0,0
MM,2021,3,6371,17,20213,8.759668671029939,0,0,,none,0,0
MM,2021,4,7186,18,20214,8.880029117468442,0,0,,none,0,0
MM,2022,1,8658,19,20221,9.066354521447801,0,0,,none,0,0
MM,2022,2,9976,23,20222,9.208037722913508,0,0,,none,0,0
MM,2022,3,11445,23,20223,9.345395602969047,0,0,,none,0,0
MM,2022,4,12335,23,20224,9.42027709580311,0,0,,none,1,0
MM,2023,1,15021,23,20231,9.617271072245957,0,0,,none,1,0
MM,2023,2,15196,23,20232,9.628853318933604,0,0,,none,1,0
MM,2023,3,17033,24,20233,9.742966625701026,0,0,,none,1,0
MM,2023,4,17659,25,20234,9.77905747415795,0,0,,none,1,0
MM,2024,1,19007,25,20241,9.852615222162372,0,0,,none,1,0
MM,2024,2,15097,22,20242,9.62231756369957,0,0,,none,1,0
MM,2024,3,12587,23,20243,9.440499258184298,0,0,,none,1,0
MM,2024,4,12095,22,20244,9.400630098419315,0,0,,none,1,0
MM,2025,1,12746,23,20251,9.453051228782922,0,0,,none,1,0
MM,2025,2,13155,23,20252,9.484633207308947,0,0,,none,1,0
MM,2025,3,17492,27,20253,9.769556079890267,0,0,,none,1,0
MN,2020,1,1073,4,20201,6.97914527506881,0,0,,none,0,0
MN,2020,2,1469,5,20202,7.293017679772782,0,0,,none,0,0
MN,2020,3,1471,5,20203,7.294377299288821,0,0,,none,0,0
MN,2020,4,2477,7,20204,7.815207062189088,0,0,,none,0,0
MN,2021,1,2780,8,20211,7.930565854233965,0,0,,none,0,0
MN,2021,2,3060,9,20212,8.026496938945412,0,0,,none,0,0
MN,2021,3,1948,6,20213,7.575071699507561,0,0,,none,0,0
MN,2021,4,2846,8,20214,7.954021087278037,0,0,,none,0,0
MN,2022,1,3432,8,20221,8.141189793457691,0,0,,none,0,0
MN,2022,2,4368,13,20222,8.382289428951436,0,0,,none,0,0
MN,2022,3,3734,9,20223,8.225503097566918,0,0,,none,0,0
MN,2022,4,5335,12,20224,8.58223158759546,0,0,,none,1,0
MN,2023,1,5159,11,20231,8.548691858475609,0,0,,none,1,0
MN,2023,2,6410,16,20232,8.765770543987257,0,0,,none,1,0
MN,2023,3,4365,13,20233,8.38160253710989,0,0,,none,1,0
MN,2023,4,6063,14,20234,8.710124927322207,0,0,,none,1,0
MN,2024,1,5524,12,20241,8.617038526385954,0,0,,none,1,0
MN,2024,2,7282,18,20242,8.893298144217916,0,0,,none,1,0
MN,2024,3,4190,9,20243,8.340694647925071,0,0,,none,1,0
MN,2024,4,6605,12,20244,8.795733605950735,0,0,,none,1,0
MN,2025,1,6917,12,20251,8.841881989497114,0,0,,none,1,0
MN,2025,2,10046,18,20252,9.215029361462314,0,0,,none,1,0
MN,2025,3,7069,12,20253,8.863615758890619,0,0,,none,1,0
MO,2020,1,562,4,20201,6.333279628139691,0,0,,none,0,0
MO,2020,2,661,4,20202,6.495265555937008,0,0,,none,0,0
MO,2020,3,867,5,20203,6.7661917146603505,0,0,,none,0,0
