iso2_code,year,quarter,quarter_id,hhi_raw,hhi_norm,entropy,n_languages,total_pushers,log_pushers,balanced,t_index,event_time,post,event_time_alt,drop_q4_2022,epi_score,proficiency_band,epi_high,epi_tercile,hhi_raw_wins,hhi_norm_wins,entropy_wins
MD,2020,1,20201,0.13488089070836443,0.06278763160072812,2.2435012461431625,13.0,5543.0,8.620291149419804,True,0,-12,0,-11,False,531.0,Moderate,1.0,medium,0.13488089070836443,0.06278763160072812,2.2435012461431625
MD,2020,2,20202,0.11719819438283229,0.062023081531759304,2.442429715923825,17.0,7603.0,8.936298185228436,True,1,-11,0,-10,False,531.0,Moderate,1.0,medium,0.11719819438283229,0.062023081531759304,2.442429715923825
MD,2020,3,20203,0.1138284428480013,0.05475033903786805,2.4440383251317943,16.0,7138.0,8.873187904050106,True,2,-10,0,-9,False,531.0,Moderate,1.0,medium,0.1138284428480013,0.05475033903786805,2.4440383251317943
MD,2020,4,20204,0.10964832820558149,0.046051780220265875,2.4325797442604027,15.0,7717.0,8.951180966457603,True,3,-9,0,-8,False,531.0,Moderate,1.0,medium,0.10964832820558149,0.046051780220265875,2.4325797442604027
MD,2021,1,20211,0.10747760709116323,0.05169495753436094,2.4931759773914908,17.0,8635.0,9.06357899058078,True,4,-8,0,-7,False,531.0,Moderate,1.0,medium,0.10747760709116323,0.05169495753436094,2.4931759773914908
MD,2021,2,20212,0.11328216171895898,0.05416763916688958,2.4378087576065957,16.0,8633.0,9.063347348235522,True,5,-7,0,-6,False,531.0,Moderate,1.0,medium,0.11328216171895898,0.05416763916688958,2.4378087576065957
MD,2021,3,20213,0.11088764671149229,0.051613489825591774,2.4525530130307303,16.0,7865.0,8.970177815492379,True,6,-6,0,-5,False,531.0,Moderate,1.0,medium,0.11088764671149229,0.051613489825591774,2.4525530130307303
MD,2021,4,20214,0.1061839955828393,0.05032049530676675,2.4930940347464787,17.0,8843.0,9.087381464575735,True,7,-5,0,-4,False,531.0,Moderate,1.0,medium,0.1061839955828393,0.05032049530676675,2.4930940347464787
MD,2022,1,20221,0.11196948194302496,0.05973239264555585,2.4824821254719223,18.0,9546.0,9.163877497565842,True,8,-4,0,-3,False,531.0,Moderate,1.0,medium,0.11196948194302496,0.05973239264555585,2.4824821254719223
MD,2022,2,20222,0.1172453548502886,0.06207318952843164,2.431674806279147,17.0,10370.0,9.246672301223573,True,9,-3,0,-2,False,531.0,Moderate,1.0,medium,0.1172453548502886,0.06207318952843164,2.431674806279147
MD,2022,3,20223,0.0958640215338157,0.04827791740401652,2.6274616103275568,20.0,10013.0,9.211639527707803,True,10,-2,0,-1,False,531.0,Moderate,1.0,medium,0.0958640215338157,0.04827791740401652,2.6274616103275568
MD,2022,4,20224,0.09663130555564749,0.05361374867734498,2.654375000973882,22.0,11753.0,9.371863806132854,True,11,-1,0,0,True,531.0,Moderate,1.0,medium,0.09663130555564749,0.05361374867734498,2.654375000973882
MD,2023,1,20231,0.10351165126549139,0.06082172989718145,2.593740406751811,22.0,12912.0,9.46591239050973,True,12,0,1,1,False,531.0,Moderate,1.0,medium,0.10351165126549139,0.06082172989718145,2.593740406751811
MD,2023,2,20232,0.10144737360804738,0.062379868112745096,2.636661312956516,24.0,13230.0,9.490242257109001,True,13,1,1,2,False,531.0,Moderate,1.0,medium,0.10144737360804738,0.062379868112745096,2.636661312956516
MD,2023,3,20233,0.09957545739936383,0.052184691999330346,2.5936133774576136,20.0,11104.0,9.315060682746585,True,14,2,1,3,False,531.0,Moderate,1.0,medium,0.09957545739936383,0.052184691999330346,2.5936133774576136
MD,2023,4,20234,0.09858301218766165,0.055658393720407436,2.630071579899917,22.0,12951.0,9.468928284223587,True,15,3,1,4,False,531.0,Moderate,1.0,medium,0.09858301218766165,0.055658393720407436,2.630071579899917
MD,2024,1,20241,0.0960301003204962,0.056727061203996045,2.6812865578262235,24.0,14333.0,9.570319849923216,True,16,4,1,5,False,531.0,Moderate,1.0,medium,0.0960301003204962,0.056727061203996045,2.6812865578262235
MD,2024,2,20242,0.09905702519128413,0.06151773457425431,2.674302803783759,25.0,14418.0,9.576232704964523,True,17,5,1,6,False,531.0,Moderate,1.0,medium,0.09905702519128413,0.06151773457425431,2.674302803783759
MD,2024,3,20243,0.09685169090497918,0.051694275450228144,2.6313968011057534,21.0,11449.0,9.345657668923812,True,18,6,1,7,False,531.0,Moderate,1.0,medium,0.09685169090497918,0.051694275450228144,2.6313968011057534
MD,2024,4,20244,0.08484328385946922,0.04823701521384799,2.801632903984059,26.0,14464.0,9.579418082631959,True,19,7,1,8,False,531.0,Moderate,1.0,medium,0.08484328385946922,0.04823701521384799,2.801632903984059
MD,2025,1,20251,0.09817782920580476,0.062104942374036944,2.68961253095918,26.0,15442.0,9.64484634886876,True,20,8,1,9,False,531.0,Moderate,1.0,medium,0.09817782920580476,0.062104942374036944,2.68961253095918
MD,2025,2,20252,0.09725375631032841,0.06253274693764874,2.7086881989992113,27.0,17871.0,9.790934566296798,True,21,9,1,10,False,531.0,Moderate,1.0,medium,0.09725375631032841,0.06253274693764874,2.7086881989992113
MD,2025,3,20253,0.09314958171768024,0.05536414762258359,2.7073162540263502,25.0,14587.0,9.587886000086213,True,22,10,1,11,False,531.0,Moderate,1.0,medium,0.09314958171768024,0.05536414762258359,2.7073162540263502
ME,2020,1,20201,0.3355263157894737,0.003289473684210536,1.0953387498523652,3.0,608.0,6.410174881966167,True,0,-12,0,-11,False,,,,,0.3355263157894737,0.003289473684210536,1.0953387498523652
ME,2020,2,20202,0.3380694835198246,0.007104225279736891,1.0916830860613642,3.0,837.0,6.729824070489475,True,1,-11,0,-10,False,,,,,0.3380694835198246,0.007104225279736891,1.0916830860613642
ME,2020,3,20203,0.33630377010044593,0.004455655150668924,1.0942085600249705,3.0,745.0,6.61338421837956,True,2,-10,0,-9,False,,,,,0.33630377010044593,0.004455655150668924,1.0942085600249705
ME,2020,4,20204,0.27480415224913496,0.03307220299884661,1.3302294479240606,4.0,850.0,6.745236349484363,True,3,-9,0,-8,False,,,,,0.27480415224913496,0.03307220299884661,1.3302294479240606
ME,2021,1,20211,0.26851215643289256,0.024682875243856744,1.3453357005263995,4.0,929.0,6.834108738813838,True,4,-8,0,-7,False,,,,,0.26851215643289256,0.024682875243856744,1.3453357005263995
ME,2021,2,20212,0.2598615294762123,0.013148705968283103,1.3651832766022254,4.0,847.0,6.741700694652055,True,5,-7,0,-6,False,,,,,0.2598615294762123,0.013148705968283103,1.3651832766022254
ME,2021,3,20213,0.2663819251338334,0.02184256684511121,1.3505866015626629,4.0,863.0,6.760414691083428,True,6,-6,0,-5,False,,,,,0.2663819251338334,0.02184256684511121,1.3505866015626629
ME,2021,4,20214,0.27816408480539334,0.037552113073857786,1.3223883467255697,4.0,932.0,6.837332814685591,True,7,-5,0,-4,False,,,,,0.27816408480539334,0.037552113073857786,1.3223883467255697
ME,2022,1,20221,0.2744538073280952,0.03260507643746028,1.332759926694581,4.0,1011.0,6.918695219020472,True,8,-4,0,-3,False,,,,,0.2744538073280952,0.03260507643746028,1.332759926694581
ME,2022,2,20222,0.15792827051747885,0.037632309162832965,1.9494511038152298,8.0,2329.0,7.753194269884341,True,9,-3,0,-2,False,,,,,0.15792827051747885,0.037632309162832965,1.9494511038152298
ME,2022,3,20223,0.14072690879047806,0.03331777238928782,2.070049830514183,9.0,2809.0,7.940583827104244,True,10,-2,0,-1,False,,,,,0.14072690879047806,0.03331777238928782,2.070049830514183
ME,2022,4,20224,0.10321793867803278,0.03916207715503512,2.4664553850229347,15.0,4090.0,8.316300249036848,True,11,-1,0,0,True,,,,,0.10321793867803278,0.03916207715503512,2.4664553850229347
ME,2023,1,20231,0.10863784652085062,0.04007152702245452,2.3995323065607765,14.0,4911.0,8.499232866039245,True,12,0,1,1,False,,,,,0.10863784652085062,0.04007152702245452,2.3995323065607765
ME,2023,2,20232,0.10686910147134582,0.04307403729072766,2.4360635846659893,15.0,5474.0,8.607764889600624,True,13,1,1,2,False,,,,,0.10686910147134582,0.04307403729072766,2.4360635846659893
ME,2023,3,20233,0.10093505239882523,0.040997389225413586,2.5050508968811744,16.0,5211.0,8.558527054909215,True,14,2,1,3,False,,,,,0.10093505239882523,0.040997389225413586,2.5050508968811744
ME,2023,4,20234,0.1069567459955857,0.03826111107216922,2.406275182291191,14.0,4796.0,8.475537516147405,True,15,3,1,4,False,,,,,0.1069567459955857,0.03826111107216922,2.406275182291191
ME,2024,1,20241,0.11275219750113963,0.03881488062623459,2.3476718673799595,13.0,4179.0,8.337827262447915,True,16,4,1,5,False,,,,,0.11275219750113963,0.03881488062623459,2.3476718673799595
ME,2024,2,20242,0.11112230881782077,0.0370491678859725,2.3580788366537853,13.0,4392.0,8.387539983189367,True,17,5,1,6,False,,,,,0.11112230881782077,0.0370491678859725,2.3580788366537853
ME,2024,3,20243,0.11115763843828973,0.037087441641480534,2.3584710211885653,13.0,3872.0,8.261526448396468,True,18,6,1,7,False,,,,,0.11115763843828973,0.037087441641480534,2.3584710211885653
ME,2024,4,20244,0.10940400025062481,0.035187666938176876,2.3671971352199046,13.0,3790.0,8.240121298076472,True,19,7,1,8,False,,,,,0.10940400025062481,0.035187666938176876,2.3671971352199046
ME,2025,1,20251,0.11131944747638228,0.0372627347660808,2.3544189150184907,13.0,4075.0,8.312626025674962,True,20,8,1,9,False,,,,,0.11131944747638228,0.0372627347660808,2.3544189150184907
ME,2025,2,20252,0.10913839749321973,0.040610581915775094,2.397358043539134,14.0,4106.0,8.32020459757888,True,21,9,1,10,False,,,,,0.10913839749321973,0.040610581915775094,2.397358043539134
ME,2025,3,20253,0.1155602955372625,0.04185698683203437,2.3290330257255243,13.0,4183.0,8.338783971442199,True,22,10,1,11,False,,,,,0.1155602955372625,0.04185698683203437,2.3290330257255243
MG,2020,1,20201,0.24535486351403307,0.05669357939254133,1.482138163408925,5.0,1275.0,7.150701457592526,True,0,-12,0,-11,False,457.0,Low,0.0,low,0.24535486351403307,0.05669357939254133,1.482138163408925
MG,2020,2,20202,0.2760299872985811,0.03470664973144144,1.3262761385535238,4.0,1051.0,6.957497370876951,True,1,-11,0,-10,False,457.0,Low,0.0,low,0.2760299872985811,0.03470664973144144,1.3262761385535238
MG,2020,3,20203,0.20728361169631798,0.04874033403558159,1.6667489310955297,6.0,1679.0,7.425953657077541,True,2,-10,0,-9,False,457.0,Low,0.0,low,0.20728361169631798,0.04874033403558159,1.6667489310955297
MG,2020,4,20204,0.17630614917328202,0.03902384070216237,1.8284931954240105,7.0,2145.0,7.6708948313621175,True,3,-9,0,-8,False,457.0,Low,0.0,low,0.17630614917328202,0.03902384070216237,1.8284931954240105
MG,2021,1,20211,0.17237664382396015,0.034439417794620175,1.842015332802387,7.0,2183.0,7.688455356549944,True,4,-8,0,-7,False,457.0,Low,0.0,low,0.17237664382396015,0.034439417794620175,1.842015332802387
MG,2021,2,20212,0.13519436345966956,0.03910484828852173,2.131383485614242,10.0,2940.0,7.986164860332727,True,5,-7,0,-6,False,457.0,Low,0.0,low,0.13519436345966956,0.03910484828852173,2.131383485614242
MG,2021,3,20213,0.1529919624338152,0.04711595773804209,2.0152544917220894,9.0,3286.0,8.097426298597213,True,6,-6,0,-5,False,457.0,Low,0.0,low,0.1529919624338152,0.04711595773804209,2.0152544917220894
MG,2021,4,20214,0.14266566518074864,0.03549887332834222,2.0580950373787994,9.0,3132.0,8.049427057110695,True,7,-5,0,-4,False,457.0,Low,0.0,low,0.14266566518074864,0.03549887332834222,2.0580950373787994
MG,2022,1,20221,0.15187533386137153,0.05763925984596836,2.0614403725929105,10.0,4660.0,8.446770727119691,True,8,-4,0,-3,False,457.0,Low,0.0,low,0.15187533386137153,0.05763925984596836,2.0614403725929105
MG,2022,2,20222,0.14864050932860473,0.0635045602614652,2.106501815569611,11.0,5479.0,8.608677881538416,True,9,-3,0,-2,False,457.0,Low,0.0,low,0.14864050932860473,0.0635045602614652,2.106501815569611
MG,2022,3,20223,0.12578770918374502,0.052936684949057095,2.2714317363965666,13.0,5340.0,8.582980931954241,True,10,-2,0,-1,False,457.0,Low,0.0,low,0.12578770918374502,0.052936684949057095,2.2714317363965666
MG,2022,4,20224,0.1260961045354023,0.03870571498894252,2.2069853102834833,11.0,5112.0,8.53934599605737,True,11,-1,0,0,True,457.0,Low,0.0,low,0.1260961045354023,0.03870571498894252,2.2069853102834833
MG,2023,1,20231,0.11895468490509004,0.05602287668402504,2.349503921161357,15.0,8384.0,9.034080406560824,True,12,0,1,1,False,457.0,Low,0.0,low,0.11895468490509004,0.05602287668402504,2.349503921161357
MG,2023,2,20232,0.13017148485363694,0.06326159907314748,2.284609402420121,14.0,8260.0,9.019179866515024,True,13,1,1,2,False,457.0,Low,0.0,low,0.13017148485363694,0.06326159907314748,2.284609402420121
MG,2023,3,20233,0.1267525164126938,0.06437769615645765,2.31653352161854,15.0,9084.0,9.114269903225448,True,14,2,1,3,False,457.0,Low,0.0,low,0.1267525164126938,0.06437769615645765,2.31653352161854
MG,2023,4,20234,0.12165780844777203,0.06310166234429017,2.376983501063534,16.0,8052.0,8.993675786759683,True,15,3,1,4,False,457.0,Low,0.0,low,0.12165780844777203,0.06310166234429017,2.376983501063534
MG,2024,1,20241,0.11454733626272419,0.0653555216106533,2.458391194866418,19.0,10803.0,9.287579152316985,True,16,4,1,5,False,457.0,Low,0.0,low,0.11454733626272419,0.0653555216106533,2.458391194866418
MG,2024,2,20242,0.10696393716110612,0.062312134019161435,2.5578037655310646,21.0,11163.0,9.320360017014732,True,17,5,1,6,False,457.0,Low,0.0,low,0.10696393716110612,0.062312134019161435,2.5578037655310646
MG,2024,3,20243,0.10799283837495696,0.06339248029370481,2.5591632013242744,21.0,11025.0,9.307920700315046,True,18,6,1,7,False,457.0,Low,0.0,low,0.10799283837495696,0.06339248029370481,2.5591632013242744
MG,2024,4,20244,0.10867733759468548,0.06411120447441976,2.5521784278729385,21.0,11117.0,9.316230747233615,True,19,7,1,8,False,457.0,Low,0.0,low,0.10867733759468548,0.06411120447441976,2.5521784278729385
MG,2025,1,20251,0.10342363376565404,0.0644420526250303,2.6303680611930744,24.0,14316.0,9.569133071885917,True,20,8,1,9,False,457.0,Low,0.0,low,0.10342363376565404,0.0644420526250303,2.6303680611930744
MG,2025,2,20252,0.10245990488844378,0.06793913199953777,2.6636805559813763,27.0,19499.0,9.878118461185586,True,21,9,1,10,False,457.0,Low,0.0,low,0.10245990488844378,0.06793913199953777,2.6636805559813763
MG,2025,3,20253,0.09855530860397019,0.065168468181895,2.6976840612684145,28.0,21328.0,9.96777604241849,True,22,10,1,11,False,457.0,Low,0.0,low,0.09855530860397019,0.065168468181895,2.6976840612684145
MK,2020,1,20201,0.16838718484636736,0.07598576094040817,1.988721889983236,10.0,4673.0,8.449556542700426,True,0,-12,0,-11,False,595.0,High,1.0,high,0.16838718484636736,0.07598576094040817,1.988721889983236
MK,2020,2,20202,0.1515220823576395,0.06667429059340345,2.0816881365961786,11.0,6245.0,8.739536422559677,True,1,-11,0,-10,False,595.0,High,1.0,high,0.1515220823576395,0.06667429059340345,2.0816881365961786
MK,2020,3,20203,0.14684015754390278,0.06928017186607577,2.154648519445413,12.0,5346.0,8.584103896698863,True,2,-10,0,-9,False,595.0,High,1.0,high,0.14684015754390278,0.06928017186607577,2.154648519445413
MK,2020,4,20204,0.14088091803042985,0.06928766119963232,2.207733165679596,13.0,6554.0,8.787830829258759,True,3,-9,0,-8,False,595.0,High,1.0,high,0.14088091803042985,0.06928766119963232,2.207733165679596
MK,2021,1,20211,0.13256107291606278,0.06583500160191377,2.278674776445698,14.0,7057.0,8.86177531100083,True,4,-8,0,-7,False,595.0,High,1.0,high,0.13256107291606278,0.06583500160191377,2.278674776445698
MK,2021,2,20212,0.13861385799022055,0.06683167948940559,2.2122748364430977,13.0,6830.0,8.829079952564836,True,5,-7,0,-6,False,595.0,High,1.0,high,0.13861385799022055,0.06683167948940559,2.2122748364430977
MK,2021,3,20213,0.14263877955521453,0.06469685042387041,2.176745449743602,12.0,5719.0,8.651549243915316,True,6,-6,0,-5,False,595.0,High,1.0,high,0.14263877955521453,0.06469685042387041,2.176745449743602
MK,2021,4,20214,0.1419059714448324,0.07039813573190178,2.2021429124050163,13.0,6777.0,8.821289805136113,True,7,-5,0,-4,False,595.0,High,1.0,high,0.1419059714448324,0.07039813573190178,2.2021429124050163
MK,2022,1,20221,0.12185218688488529,0.06696794856519063,2.4039635920072473,17.0,7902.0,8.974871170971337,True,8,-4,0,-3,False,595.0,High,1.0,high,0.12185218688488529,0.06696794856519063,2.4039635920072473
MK,2022,2,20222,0.14986682697304957,0.07902239588747036,2.1536815215090206,13.0,8603.0,9.059866258621348,True,9,-3,0,-2,False,595.0,High,1.0,high,0.14986682697304957,0.07902239588747036,2.1536815215090206
MK,2022,3,20223,0.1519527796210306,0.07485757776839702,2.130542916003191,12.0,6882.0,8.836664586357426,True,10,-2,0,-1,False,595.0,High,1.0,high,0.1519527796210306,0.07485757776839702,2.130542916003191
MK,2022,4,20224,0.1312337533056589,0.07331600352603615,2.3257336903965076,16.0,8149.0,9.00565049932022,True,11,-1,0,0,True,595.0,High,1.0,high,0.1312337533056589,0.07331600352603615,2.3257336903965076
MK,2023,1,20231,0.11955121297448576,0.06452316378539112,2.414842932449702,17.0,9664.0,9.176162920174596,True,12,0,1,1,False,595.0,High,1.0,high,0.11955121297448576,0.06452316378539112,2.414842932449702
MK,2023,2,20232,0.13503038106961052,0.06849425653650364,2.2530223449325795,14.0,9909.0,9.201198714058899,True,13,1,1,2,False,595.0,High,1.0,high,0.13503038106961052,0.06849425653650364,2.2530223449325795
MK,2023,3,20233,0.12854552953768242,0.07407962513378757,2.3682768938748766,17.0,8475.0,9.044875932248651,True,14,2,1,3,False,595.0,High,1.0,high,0.12854552953768242,0.07407962513378757,2.3682768938748766
MK,2023,4,20234,0.1253177956043445,0.07065015782961603,2.3782146531431985,17.0,9081.0,9.113939597689829,True,15,3,1,4,False,595.0,High,1.0,high,0.1253177956043445,0.07065015782961603,2.3782146531431985
MK,2024,1,20241,0.10696101124701915,0.05995895920738858,2.5580596243576177,20.0,11279.0,9.330697868639916,True,16,4,1,5,False,595.0,High,1.0,high,0.10696101124701915,0.05995895920738858,2.5580596243576177
MK,2024,2,20242,0.12638301259246204,0.06398179920620933,2.314181863001652,15.0,10173.0,9.227492430793749,True,17,5,1,6,False,595.0,High,1.0,high,0.12638301259246204,0.06398179920620933,2.314181863001652
MK,2024,3,20243,0.12242411184467597,0.0597401198335814,2.3506270965074507,15.0,8132.0,9.003562174748238,True,18,6,1,7,False,595.0,High,1.0,high,0.12242411184467597,0.0597401198335814,2.3506270965074507
MK,2024,4,20244,0.0962084870590383,0.05317079596661155,2.6732180428015004,22.0,12478.0,9.431722372670732,True,19,7,1,8,False,595.0,High,1.0,high,0.0962084870590383,0.05317079596661155,2.6732180428015004
MK,2025,1,20251,0.09235687298659571,0.051100367213259154,2.7085967688024537,23.0,13720.0,9.526609901279876,True,20,8,1,9,False,595.0,High,1.0,high,0.09235687298659571,0.051100367213259154,2.7085967688024537
MK,2025,2,20252,0.11373134574127741,0.06449419828245949,2.4567965331694714,19.0,13040.0,9.475776835480644,True,21,9,1,10,False,595.0,High,1.0,high,0.11373134574127741,0.06449419828245949,2.4567965331694714
MK,2025,3,20253,0.12391801194523464,0.06551254607491694,2.348349436936937,16.0,9795.0,9.189627330378642,True,22,10,1,11,False,595.0,High,1.0,high,0.12391801194523464,0.06551254607491694,2.348349436936937
ML,2021,3,20213,1.0,1.0,-1.110223024625156e-15,1.0,123.0,4.812184355372417,False,6,-6,0,-5,False,408.0,Very Low,0.0,low,1.0,1.0,-1.110223024625156e-15
ML,2021,4,20214,0.33660306369255577,0.004904595538833683,1.0938056146800779,3.0,366.0,5.902633333401366,False,7,-5,0,-4,False,408.0,Very Low,0.0,low,0.33660306369255577,0.004904595538833683,1.0938056146800779
ML,2022,1,20221,0.3366529413642312,0.004979412046346803,1.0936988897262185,3.0,354.0,5.869296913133774,False,8,-4,0,-3,False,408.0,Very Low,0.0,low,0.3366529413642312,0.004979412046346803,1.0936988897262185
ML,2022,2,20222,0.3412643990929705,0.0118965986394558,1.0864124102156911,3.0,525.0,6.263398262591624,False,9,-3,0,-2,False,408.0,Very Low,0.0,low,0.3412643990929705,0.0118965986394558,1.0864124102156911
ML,2022,3,20223,0.21600661600595172,0.02000827000743964,1.5673753605339884,5.0,776.0,6.654152520183219,False,10,-2,0,-1,False,408.0,Very Low,0.0,low,0.21600661600595172,0.02000827000743964,1.5673753605339884
ML,2022,4,20224,0.336295325648533,0.004442988472799502,1.0941694810549225,3.0,663.0,6.4967749901858625,False,11,-1,0,0,True,408.0,Very Low,0.0,low,0.336295325648533,0.004442988472799502,1.0941694810549225
ML,2023,1,20231,0.27165954929665165,0.0288793990622022,1.3375941093838022,4.0,878.0,6.777646593635117,False,12,0,1,1,False,408.0,Very Low,0.0,low,0.27165954929665165,0.0288793990622022,1.3375941093838022
ML,2023,2,20232,0.3358373251004033,0.0037559876506050023,1.0948982046703462,3.0,682.0,6.525029657843462,False,13,1,1,2,False,408.0,Very Low,0.0,low,0.3358373251004033,0.0037559876506050023,1.0948982046703462
ML,2023,3,20233,0.33631011362135027,0.004465170432025433,1.0942370565401474,3.0,696.0,6.54534966033442,False,14,2,1,3,False,408.0,Very Low,0.0,low,0.33631011362135027,0.004465170432025433,1.0942370565401474
ML,2023,4,20234,0.33991725423926344,0.009875881358895193,1.088906295186823,3.0,655.0,6.484635235635252,False,15,3,1,4,False,408.0,Very Low,0.0,low,0.33991725423926344,0.009875881358895193,1.088906295186823
ML,2024,1,20241,0.3407576021848899,0.011136403277334837,1.0873962057928326,3.0,673.0,6.511745329644728,False,16,4,1,5,False,408.0,Very Low,0.0,low,0.3407576021848899,0.011136403277334837,1.0873962057928326
ML,2024,2,20242,0.3371023375999038,0.005653506399855761,1.0930725697996087,3.0,645.0,6.4692503167957724,False,17,5,1,6,False,408.0,Very Low,0.0,low,0.3371023375999038,0.005653506399855761,1.0930725697996087
ML,2024,3,20243,0.27500804736233664,0.03334406314978219,1.3288393111920795,4.0,967.0,6.874198495453294,False,18,6,1,7,False,408.0,Very Low,0.0,low,0.27500804736233664,0.03334406314978219,1.3288393111920795
ML,2024,4,20244,0.3352041041239613,0.00280615618594196,1.095850623277133,3.0,852.0,6.747586526829315,False,19,7,1,8,False,408.0,Very Low,0.0,low,0.3352041041239613,0.00280615618594196,1.095850623277133
ML,2025,1,20251,0.2869197682191045,0.04922635762547264,1.3005701879621268,4.0,1067.0,6.9726062513017535,False,20,8,1,9,False,408.0,Very Low,0.0,low,0.2869197682191045,0.04922635762547264,1.3005701879621268
ML,2025,2,20252,0.21217205080055035,0.05460646096066043,1.6479916241129224,6.0,1683.0,7.428333194190806,False,21,9,1,10,False,408.0,Very Low,0.0,low,0.21217205080055035,0.05460646096066043,1.6479916241129224
ML,2025,3,20253,0.1973797324569811,0.06360968786647794,1.749459862826316,7.0,2186.0,7.689828668736484,False,22,10,1,11,False,408.0,Very Low,0.0,low,0.1973797324569811,0.06360968786647794,1.749459862826316
MM,2020,1,20201,0.1131145581558621,0.05768421804060349,2.4644051382891248,17.0,6308.0,8.74957394808293,True,0,-12,0,-11,False,444.0,Very Low,0.0,low,0.1131145581558621,0.05768421804060349,2.4644051382891248
MM,2020,2,20202,0.12380429891420365,0.06539125217515056,2.39221147425763,16.0,7264.0,8.890685920281129,True,1,-11,0,-10,False,444.0,Very Low,0.0,low,0.12380429891420365,0.06539125217515056,2.39221147425763
MM,2020,3,20203,0.10529091239018441,0.05820096041072043,2.580797552188699,20.0,9761.0,9.186150133174966,True,2,-10,0,-9,False,444.0,Very Low,0.0,low,0.10529091239018441,0.05820096041072043,2.580797552188699
MM,2020,4,20204,0.10143595627471831,0.05414311186812454,2.601645203871297,20.0,10401.0,9.249657234353133,True,3,-9,0,-8,False,444.0,Very Low,0.0,low,0.10143595627471831,0.05414311186812454,2.601645203871297
MM,2021,1,20211,0.11172489217839847,0.05250655165695837,2.45493182353744,16.0,6038.0,8.705828110266784,True,4,-8,0,-7,False,444.0,Very Low,0.0,low,0.11172489217839847,0.05250655165695837,2.45493182353744
MM,2021,2,20212,0.1488706236844881,0.06375768605293693,2.1194840864090585,11.0,3985.0,8.290292591224315,True,5,-7,0,-6,False,444.0,Very Low,0.0,low,0.1488706236844881,0.06375768605293693,2.1194840864090585
MM,2021,3,20213,0.1176752708899298,0.06252997532055041,2.435858050416484,17.0,6371.0,8.759511722116487,True,6,-6,0,-5,False,444.0,Very Low,0.0,low,0.1176752708899298,0.06252997532055041,2.435858050416484
MM,2021,4,20214,0.12191152524751059,0.07025926202677592,2.4316760445322827,18.0,7186.0,8.879889967673464,True,7,-5,0,-4,False,444.0,Very Low,0.0,low,0.12191152524751059,0.07025926202677592,2.4316760445322827
MM,2022,1,20221,0.1117794856533595,0.06243390152299059,2.514706851833269,19.0,8658.0,9.066239028001926,True,8,-4,0,-3,False,444.0,Very Low,0.0,low,0.1117794856533595,0.06243390152299059,2.514706851833269
MM,2022,2,20222,0.10986218568509892,0.0694013759435125,2.596863597997604,23.0,9976.0,9.207937487359873,True,9,-3,0,-2,False,444.0,Very Low,0.0,low,0.10986218568509892,0.0694013759435125,2.596863597997604
MM,2022,3,20223,0.10783117769735057,0.0672780494108665,2.6142620389706543,23.0,11445.0,9.345308232386667,True,10,-2,0,-1,False,444.0,Very Low,0.0,low,0.10783117769735057,0.0672780494108665,2.6142620389706543
MM,2022,4,20224,0.11091976472904028,0.07050702676217847,2.5852594355762695,23.0,12335.0,9.420196028963456,True,11,-1,0,0,True,444.0,Very Low,0.0,low,0.11091976472904028,0.07050702676217847,2.5852594355762695
MM,2023,1,20231,0.10685755385285092,0.06626016993707141,2.618921523143963,23.0,15021.0,9.617204500998055,True,12,0,1,1,False,444.0,Very Low,0.0,low,0.10685755385285092,0.06626016993707141,2.618921523143963
MM,2023,2,20232,0.11137677299847754,0.07098480813477197,2.600433654781738,23.0,15196.0,9.628787514307517,True,13,1,1,2,False,444.0,Very Low,0.0,low,0.11137677299847754,0.07098480813477197,2.600433654781738
MM,2023,3,20233,0.11025990075543418,0.0715755486143661,2.6133949367207587,24.0,17033.0,9.742907917860578,True,14,2,1,3,False,444.0,Very Low,0.0,low,0.11025990075543418,0.0715755486143661,2.6133949367207587
MM,2023,4,20234,0.10798732893650771,0.0708201343088622,2.642582479998404,25.0,17659.0,9.779000847413124,True,15,3,1,4,False,444.0,Very Low,0.0,low,0.10798732893650771,0.0708201343088622,2.642582479998404
MM,2024,1,20241,0.11116514023713309,0.0741303544136803,2.6206493839443397,25.0,19007.0,9.852562611350837,True,16,4,1,5,False,444.0,Very Low,0.0,low,0.11116514023713309,0.0741303544136803,2.6206493839443397
MM,2024,2,20242,0.1119524708841273,0.06966449330718097,2.582225590556285,22.0,15097.0,9.622251327567737,True,17,5,1,6,False,444.0,Very Low,0.0,low,0.1119524708841273,0.06966449330718097,2.582225590556285
MM,2024,3,20243,0.11191732300951328,0.0715499286008548,2.5913886099848638,23.0,12587.0,9.440419814291506,True,18,6,1,7,False,444.0,Very Low,0.0,low,0.11191732300951328,0.0715499286008548,2.5913886099848638
MM,2024,4,20244,0.11455594156841226,0.07239193878595569,2.5596854811967154,22.0,12095.0,9.400547423044127,True,19,7,1,8,False,444.0,Very Low,0.0,low,0.11455594156841226,0.07239193878595569,2.5596854811967154
MM,2025,1,20251,0.11781676232026742,0.07771752424391594,2.545231634680424,23.0,12746.0,9.452972775874239,True,20,8,1,9,False,444.0,Very Low,0.0,low,0.11781676232026742,0.07771752424391594,2.545231634680424
