W2_WeightSocDemTurnAttrition	region	age	gender	W1_news_socmed	W1_news_important	W1_news_notime	W1_news_toomuch	W1_news_switchaway	W1_news_notinteresting	W2_news_socmed	W2_news_important	W2_news_notime	W2_news_toomuch	W2_news_switchaway	W2_news_notinteresting	congruence	congruence_EU	avoidance	education	interest	knowledge	internal_efficacy	external_efficacy	avoidance_alt	sample
	0.0	42	0	2	2	4	3	1	3	3	1	4	3	1	2	0.7428818	0.7428818	2.5	2	6.0	4.0	4.0	2.0	0.048267253	1.0
0.5262244	0.0	52	1	2	1	2	2	2	1	2	1	4	2	1	1	0.0480299	3.5556517	1.6666666	2	1.0	1.0	3.5	4.0	-0.93569505	1.0
	0.0	46	1	3	1	3	2	1	3									2.1666667	1	6.0	2.0	1.0	1.0	-0.29782537	
1.1162534	0.0	42	1	4	2	2	3	2	3	4	2	3	4	2	3	0.60051775	0.60051775	2.6666667	1	3.0	2.0	1.5	3.0	0.21367942	1.0
	0.0	55	1	2	2	1	1	2	2									1.6666666	2	8.0	3.0	4.5	4.0	-0.8360605	
	0.0	41	1	1	5	2	3	1	1	1	1	4	2	3	2	1.4443483	1.4443483	2.1666667	2	6.0	2.0	1.0	1.0	-0.4036056	1.0
	0.0	44	1	2	2	4	4	2	2	2	2	3	3	2	2	1.7428818	0.31521416	2.6666667	2	5.0	1.0	4.0	4.0	0.1393039	1.0
0.7782692	0.0	35	1	4	2	4	3	1	2	3	2	4	4	2	2	1.2571182	0.60051775	2.6666667	2	7.0	1.0		3.0	0.0965211	
	0.0	36	1	5	4	2	4	2	4	4	4	3	4	2	4	0.0480299		3.5	2	3.0	2.0	1.0	2.0	1.1309198	1.0
	0.0	39	1	3	2	2	2	2	2	2	2	4	1	1	2	0.95628405	0.95628405	2.1666667	2	7.0	4.0	4.0	1.0	-0.36025947	1.0
	0.0	55	1	2	1	3	4	1	2									2.1666667	2	10.0	4.0	4.0	4.0	-0.3613022	
	0.0	49	1	5	2	3	4	3	5	5	2	1	3	2	4	2.99281	2.99281	3.6666667	1	0.0	0.0	1.0	1.0	1.369679	1.0
	0.0	49	1	2	1	1	1	1	1									1.1666666	2	10.0	3.0	3.5	3.5	-1.4348044	
1.6089486	0.0	41	1	1	2	3	3	1	2	1	2	3	2	1	2	2.3994823	2.3994823	2.0	2	5.0	4.0	4.0	4.0	-0.51048505	1.0
1.5780413	0.0	38	1	5	5	3	4		3	5	5	1	5	3	4				2	0.0	1.0	1.0			
0.6065194	0.0	55	1	2	2	2	2	2	2	2	2	4	2	2	2			2.0	2	6.0	2.0	2.5	2.5	-0.51093906	
0.51899016	0.0	52	1	3	1	2	2	2	2	3	1	1	5	3	1	2.043716	2.043716	2.0	2	4.0	4.0	2.0	4.0	-0.5319102	1.0
0.57182986	0.0	42	1	2	2	2	2	1	1	2	2	2	4	2	1	2.95197	2.95197	1.6666666	2	7.0	3.0	4.0	3.0	-0.93803227	1.0
	0.0	55	0	1	2	2	2	1	2	1	1	2	3	1	1	0.043715954	0.043715954	1.6666666	2	9.0	3.0	3.5	2.0	-0.8356065	1.0
	0.0	36	1	4	4	4	3	2	2	4	4	5	4	2	3	2.00719	2.00719	3.1666667	2	6.0	1.0	4.0	1.5	0.6138105	1.0
	0.0	45	1	3	3	1	4	1	2									2.3333333	2	3.0	3.0	5.0	3.0	-0.17725603	
0.5341918	0.0	47	1	3	3	4	4	2	3	3	3	4	4	3	3	0.44434834	0.44434834	3.1666667	2	5.0	0.0	1.0	1.0	0.7147395	1.0
0.6123291	0.0	51	1	3	2	4	4	1	2	2	2	3	4	1	3	0.60051775	0.60051775	2.6666667	2	7.0	3.0	3.5	2.5	0.11599556	1.0
	0.0	46	1	2	2	2	2	2	2	2	1	2	2	1	2	2.3994823		2.0	2	4.0	3.0	2.5	4.0	-0.51093906	1.0
	0.0	36	1	3	5	2	4	2	2									3.0	2	0.0	1.0	1.5	1.5	0.49500078	
	0.0	39	1	2	3	2	4	2	3	3	2	3	4	2	4	1.7428818	2.043716	2.6666667	1	2.0	3.0	1.0	2.0	0.25412503	1.0
0.6711661	0.0	41	1	1	1	1	1	1	1	1	1	1	1		1	0.60051775	0.60051775	1.0	2	10.0	3.0	5.0		-1.585484	
	0.0	51	0	2	1	5	5	3	3									3.1666667	2	6.0	3.0	2.0	1.5	0.7198678	
0.74625975	0.0	51	0	2	1	1	2	1	2	1	1	2	2	1	1	0.043715954	0.043715954	1.5	2	9.0	4.0	4.0	3.0	-1.0115452	1.0
	0.0	47	0	2	1	4	3	1	3	2	1	4	4	2	3	0.68478584	2.7428818	2.3333333	2	5.0	3.0	2.0	2.0	-0.12338348	1.0
0.7156096	0.0	41	1	4	3	4	1	2	3	4	4	3	1	3	2	2.3994823		2.8333333	2	0.0	4.0	5.0	1.0	0.35495695	1.0
0.5065955	0.0	48	1	1	2	3	3	1		2	2	3	3	2	3				2	7.0	4.0	5.0	2.5		
	0.0	48	0	1	1	4	1		4										2	8.0	2.0	2.5	1.5		
0.7805197	0.0	48	0	2	4	2	5	3	5	1	3	3	4	4	5	0.55565166	0.55565166	3.5	2	4.0	3.0	4.0	1.0	1.2761283	1.0
1.0463063	0.0	48	0	4	2	3	4	2	2	2	1	2	4	2	2	3.3994823	2.7428818	2.8333333	2	8.0	4.0	4.0	4.0	0.2856956	1.0
0.89953244	0.0	55	0		2	4	2	2	3	1	2	1	1	1	2	0.95628405	0.95628405		2	6.0	4.0	4.0	4.0		
0.9311567	0.0	55	0	1	1	3	1	1	1	1	2	2	2	1	1	1.00719	1.00719	1.3333334	2	10.0	3.0	5.0	4.0	-1.2755492	1.0
0.8834096	0.0	43	0	2	3	5	4	2	3	3	3	4	2	3	4	1.043716	1.043716	3.1666667	2	6.0	3.0	3.5	1.5	0.71902734	1.0
1.6137283	0.0	44	0	1	2	2	1		2	1	2	3	1	2	2	0.55565166	0.55565166		1	8.0	3.0	5.0	4.0		
0.87250906	0.0	48	0	4	4		2	2	4	4	5	2	2	2	1	2.5556517	2.5556517		2	1.0	2.0	5.0	2.0		
	0.0	55	0	1	4	5	5	3	2									3.3333333	2	7.0	3.0	4.5	2.0	0.83103514	
1.949906	0.0	38	0	2	2	2	1	1	1	1	2	4	2	1	1	0.043715954		1.5	1	7.0	3.0	4.0	4.0	-1.1081862	1.0
	0.0	45	1	4	2	4	2	2	2									2.6666667	2	4.0	3.0	5.0	2.0	0.10035498	
	0.0	48	1	3	2	3	2	1	1	4	2	2	1	1	1	1.6005177	1.6005177	2.0	2	8.0	3.0	3.0	3.0	-0.63238525	1.0
	0.0	45	0	2	2	4	4	2	2	1	2	4	2	1	2	0.043715954	0.043715954	2.6666667	2	7.0	2.0	4.0	3.0	0.1393039	1.0
0.675283	0.0	44	1	2	2	4	4	1	3	2	2	4	2	2	3	0.25711823	0.25711823	2.6666667	2	7.0	2.0	4.0	4.0	0.21842128	1.0
1.0368273	0.0	51	1	4	4	2	4	4	4	3	3	2	4	2	4	1.7428818	1.7428818	3.6666667	1	0.0	2.0	1.0	1.0	1.3282161	1.0
	0.0	46	1	4	5	2	4	3	3	2	4	3	4	2	2	0.60051775	0.60051775	3.5	2	6.0	2.0	1.0	3.0	1.0727736	1.0
	0.0	47	0	2	1	4	2	1	1									1.8333334	2	10.0	4.0	3.0	4.0	-0.7997481	
0.9123259	2.0	43	0	2	2	4	2	1	1	2	1	1	4	2	1	0.39948225	0.39948225	2.0	2	8.0	4.0	1.0	3.0	-0.62809736	1.0
0.7984572	0.0	48	0	2	2	3	4	2	4	2	2	3	4	2	3	1.7428818	1.7428818	2.8333333	2	7.0	2.0	3.5	2.0	0.49054706	1.0
	0.0	55	0	2	2	4	3	1	2	1	2	1	2	1	1	0.043715954	2.04803	2.3333333	2	3.0	3.0	4.0	1.0	-0.20483804	1.0
0.6985697	0.0	43	1	4	4	4	4	1	3	2	4	4	4	1	2	0.60051775	0.60051775	3.3333333	2	4.0	2.0	1.0	2.0	0.8630819	1.0
	0.0	55	0	2	3	4	4	1		1	2	4	3	2	2	2.04803	2.04803		2	6.0	4.0	2.5	3.0		
0.79522884	0.0	51	0	4	3	2	4	4	4	2	4	2	2	2	2	0.95628405		3.5	2	3.0	2.0	1.0	2.5	1.1565653	1.0
0.5111838	0.0	49	1	1	2	3	3	2	2	1	2	4	3	2	2	0.60051775	0.60051775	2.1666667	2	7.0	2.0	4.0	3.0	-0.33649716	1.0
	0.0	53	0	3	1	1	1	1	4	2	2	1	4	1	1	0.44434834	0.44434834	1.8333334	2	10.0	4.0	5.0	2.0	-0.524809	1.0
0.93113554	0.0	47	0	1	2	4	2	1	3	2	2	3	2	1	3	2.043716	0.0480299	2.1666667	2	9.0	3.0	3.0	4.0	-0.27256635	1.0
0.77912575	0.0	55	0	3	1	2	1	1	2	2	1	1	1	1	1	0.55565166	0.55565166	1.6666666	2	9.0	3.0	3.5	1.0	-0.87605214	1.0
1.0210384	0.0	53	1	1	3	2	2	1	2	2	2	2	2	1	2	1.5556517	1.5556517	1.8333334	1	1.0	2.0	1.0		-0.6639558	
	0.0	45	0	4	3	3	3	2	4									3.1666667	2	7.0	2.0	3.5	1.0	0.7934029	
0.53596115	0.0	46	1	1	2	3	4	2	1	1	1	4	3	3	1	1.2571182	1.2571182	2.1666667	2	8.0	2.0	3.5	2.5	-0.4194484	1.0
	0.0	45	1	1	2	1	2	1	2	1	2	4	2	1	3	0.44434834	0.44434834	1.5	2	6.0	1.0	2.0	2.0	-0.99057394	1.0
	0.0	38	1	4	3	5	2	3	4	4	3	5	4	3	4	1.7428818	1.7428818	3.5	2	3.0	2.0	4.0	3.0	1.1071717	1.0
0.5835334	0.0	54	1	5	4	2	3	2	2	5	4	2	5	3	4	0.55565166	0.55565166	3.0	2	8.0	2.0	1.5	1.5	0.45455515	1.0
1.0429472	0.0	39	0	2	2	4	3	1	2	3	2	3	2	1	1	0.60051775	0.60051775	2.3333333	2	9.0	4.0	4.0	3.0	-0.20483804	1.0
	0.0	48	1	3	3	3	2	3	4	4	3	3	2	3	3	0.44434834	0.44434834	3.0	0	4.0	0.0	1.0	1.0	0.6465572	1.0
	0.0	52	1	3	2	3	3	2	2	1	1	5	2	1	5	1.4443483	1.4443483	2.5	2	0.0	2.0	1.0	2.5	-0.035138007	1.0
	0.0	55	1	1	1	1	4	1	1	4	1	4	4	1	2	0.9519701	1.3152142	1.5	2	6.0	3.0	3.0	2.0	-1.075022	1.0
	0.0	52	0	2	1	3	1	1	3									1.8333334	2	10.0	3.0	5.0	5.0	-0.61865896	
	0.0	54	1	1	2	2	3	1	2	4	1	3	2	3	3			1.8333334	1	7.0	2.0	3.5		-0.6654525	
1.0402013	0.0	53	1	1	2	2	3	1	2	2	2	2	2	1	2	2.043716	2.043716	1.8333334	1	5.0	2.0	2.5	3.0	-0.6654525	1.0
	0.0	49	1	2	1	3	5	1	1	1	1	2	2	1	1	0.25711823	0.39948225	2.1666667	2	8.0	4.0	4.0	2.0	-0.44425344	1.0
0.6632395	0.0	50	1	2	1	4	4	1	3	1	1	3	4	1	3	0.95628405	0.95628405	2.5	2	10.0	4.0	5.0	3.0	0.046770554	1.0
	0.0	41	1	1	2	5	4	1	2									2.5	2	2.0	3.0	4.5	1.5	-0.030396143	
	0.0	45	1	2	2	4	5	1	2	2	2	4	4	2	2	0.95628405	0.95628405	2.6666667	2	7.0	4.0	4.0	2.0	0.13547002	1.0
	0.0	43	1	3	2	4	2	3	4	2	2	3	2	2	3	1.043716	1.043716	3.0	2	8.0	3.0	3.5	1.5	0.62987393	1.0
	0.0	53	1	2	1	4	1	1	1	4	1	5	1	1	1	0.043715954	0.043715954	1.6666666	2	10.0	4.0	4.5	2.5	-0.96990216	1.0
0.5669577	0.0	46	1	3	2	2	3	1	1	4	2	3	3	1	2	1.7428818	1.7428818	2.0	2	4.0	2.0	3.0	2.0	-0.61719865	1.0
1.5886714	0.0	41	1	2	2	2	2	3	2	3	2	3	3	2	2	2.043716	2.043716	2.1666667	2	3.0	1.0	2.5	3.0	-0.33695114	1.0
0.83401984	0.0	48	0	4	2	4	3	1	3	5	2	5	4	2	4	3.5556517	3.5556517	2.8333333	2	7.0	4.0	5.0	4.0	0.3496264	1.0
	0.0	41	1	2	1	4	1	1	1	1	2	4	1	1	1	0.007189989	0.60051775	1.6666666	2	7.0	4.0	2.0	3.0	-0.96990216	1.0
	2.0	49	0	4	2	1	2	1	3									2.1666667	2	8.0	4.0	4.0	4.0	-0.28542995	
	0.0	47	0	2	1	3	2	1	1	2	1	2	3	1	2	2.3152142	1.9519701	1.6666666	2	9.0	3.0	4.0	4.0	-0.95471555	1.0
	0.0	48	1	3	2	1	3	1	1	3	2	1	2	1	1	0.25711823	0.39948225	1.8333334	2	4.0	2.0	1.0	3.0	-0.7721661	1.0
0.54753286	0.0	51	1	2	2	1	1	1	3	3	1	1	1	3	1	3.6847858	3.6847858	1.6666666	2	8.0	2.0	3.0	2.5	-0.7569431	1.0
0.8164956	0.0	54	0	2	1	2	2	1	1	2	1	2	3	2	2	1.043716	1.043716	1.5	2	10.0	3.0	4.5	3.0	-1.109683	1.0
1.4471239	0.0	50	1	2	1	1	1	3	1	1	1	1	2	1	2	1.956284	1.956284	1.5	2	8.0	1.0	4.0	4.0	-1.0868286	1.0
	0.0	40	1	4	1	1	2	1	1	5	1	1	2	1	1	0.60051775	0.60051775	1.6666666	2	8.0	4.0	5.0	4.0	-0.9632913	1.0
1.5386708	0.0	44	0	2	2	4	2	2	2	2	2	4	2	1	2			2.3333333	1	5.0	0.0	3.0	1.0	-0.20100416	
5.025169	0.0	55	0	3	2	3	3	3	3	3	3	3	4	2	3	3.5556517	3.5556517	2.8333333	0	0.0	2.0	2.5	1.0	0.3919552	1.0
	0.0	50	1	4	5	3	4	1	2									3.1666667	2	6.0	1.0	1.5	1.5	0.62665987	
	0.0	51	0	1	1	1	2	2	1									1.3333334	2	6.0	3.0	2.5	4.0	-1.2413421	
	0.0	55	0	2	1	2	2	2	2	2	1	2	2	1	2	1.99281	0.9519701	1.8333334	2	7.0	3.0	3.0	3.0	-0.68258977	1.0
	0.0	35	0	3	2	4	2	1	1									2.1666667	2	8.0	2.0	4.0	4.0	-0.4774178	
0.9740698	0.0	48	0	2	1	4	4	2	3	3	2	3	3	1	3	0.043715954	1.6847858	2.6666667	2	8.0	4.0	4.0	3.0	0.22075847	1.0
0.7596065	0.0	55	0	1	2	1	3	1	1	2	2	3	2	1	2	1.6847858	1.6847858	1.5	2	8.0	3.0	4.0	1.0	-1.0735252	1.0
1.4410555	0.0	55	0	1	2	4	2	2	2	1	1	4	2	1	2	1.7428818	2.3994823	2.1666667	1	8.0	3.0	4.0	2.0	-0.35168374	1.0
	0.0	46	0	1	2	3	2	2	1	1	1	3	3	1	2	0.9519701	1.3994823	1.8333334	2	8.0	3.0	2.0	2.0	-0.7597565	1.0
1.0762613	0.0	35	0	2	4	5	2	2	4	2	2	3	3	2	4	1.3994823	1.3994823	3.1666667	2	7.0	4.0	5.0	1.0	0.8034753	1.0
	0.0	48	1	2	1	2	2	1	1	2	2	4	4	4	2	2.3994823	2.3994823	1.5	2	7.0	3.0	3.0		-1.109683	
0.7044728	0.0	43	1	2	2	4	3	2	2	3	2	5	4	2	3	0.25711823	0.25711823	2.5	2	4.0	2.0	2.5	2.0	-0.030850137	1.0
0.7194905	0.0	54	0	1	1	4	1	1	1	1	2	2	2	1	2	0.25711823	0.25711823	1.5	2	9.0	3.0	4.5	4.0	-1.1205817	1.0
	0.0	51	0	1	1	4	3	1	1									1.8333334	2	8.0	2.0	2.0	2.0	-0.7802736	
	0.0	45	0	2	1	3	2	1	1	1	1	4	2	1	1	1.6005177	1.6005177	1.6666666	2	10.0	4.0	5.0	3.5	-0.95471555	1.0
0.5466263	0.0	44	1	2	3	4	3	2	2	3	2	3	3	1	3	1.5556517	1.5556517	2.6666667	2	2.0	2.0	1.0	1.0	0.1408006	1.0
	0.0	50	0	1	1	1	1	1	1	3	2	3	2	1	2	0.043715954	0.043715954	1.0	2	9.0	3.0	5.0	4.5	-1.585484	1.0
1.0838315	0.0	47	1	4	2	4	4	3	4	4	2	4	4	4	3		2.3994823	3.5	1	1.0	2.0	2.0	1.0	1.1208615	
0.75693995	0.0	42	1	2	3	5	2	2	3	2	2	1	3	1	4	0.043715954	0.043715954	2.8333333	2	6.0	3.0	2.0	1.0	0.3787193	1.0
3.8548539	0.0	47	1	3	3	3	3	3	3	4	1	2	3	3	2	2.043716	2.043716	3.0	0	2.0	1.0	2.0	2.0	0.5636059	1.0
	0.0	46	1	4	2	4	4	3	2									3.1666667	1	8.0	3.0	1.5	2.0	0.61465096	
1.0531546	0.0	51	1	3	3	4	2	2	3	4	3	3	1	2	3	1.7428818	1.7428818	2.8333333	1	3.0	2.0	2.5	2.5	0.37443143	1.0
0.56527513	0.0	40	1	3	1	4	2	1	1	1	1	3	2	1	1	0.0480299	0.31521416	2.0	2	8.0	3.0	3.0	4.0	-0.64906853	1.0
	0.0	47	1	1	2	3	4	1	2									2.1666667	2	6.0	3.0	3.0	3.0	-0.34033102	
	0.0	41	1	1	2	1	1	2	1									1.3333334	2	6.0	3.0	2.5	2.5	-1.2398454	
1.1400867	0.0	42	1	4	3	4	4	4	4	3	3	3	3	3	3	0.0480299	0.0480299	3.8333333	1	1.0	1.0	1.0	1.0	1.4665002	1.0
	0.0	46	0	4	1	2	2	2	2									2.1666667	2	9.0	4.0	4.0	1.5	-0.38123065	
	0.0	35	0	5	2	3	3	2	4									3.1666667	2	9.0	4.0	4.0	2.0	0.77243173	
	0.0	41	0	4	1	3	2	1	4	4	1	5	2	2	4	0.55565166	0.55565166	2.5	2	8.0	3.0	3.0	1.0	0.10595949	1.0
0.9365874	0.0	46	0	3	2	3	2	2	2	3	2	3	1	1	2	1.3994823	0.7428818	2.3333333	2	8.0	3.0	4.0	3.0	-0.20529203	1.0
0.5120282	0.0	53	1	2	1	2	3	2	1	2	2	3	4	2	2	2.043716	2.043716	1.8333334	2	7.0	2.0	2.0	4.0	-0.765541	1.0
	0.0	55	0	5	4	1	5	1	5	5	5		3	1	4	1.956284	3.6847858	3.5	2	1.0	3.0	1.0	1.0	1.2252238	1.0
0.5907104	0.0	39	1	4	2	3	4	4	3	4	2	4	4	4	4	1.7428818	2.043716	3.3333333	2	5.0	1.0	1.0	1.5	0.8867767	1.0
	0.0	47	0	4	1	2	3	1	3									2.3333333	2	10.0	3.0	5.0	4.0	-0.13195921	
	0.0	52	0	2	1	1	1	1	2									1.3333334	2	5.0	2.0	1.0	1.0	-1.1816992	
1.0145652	0.0	47	0	3	1	4	3	1	1	1	1	2	4	1	2	1.043716	1.043716	2.1666667	2	8.0	4.0	3.5	2.5	-0.4789145	1.0
2.3911364	0.0	55	0	1	2	4	3	1	2	1	1	4	3	1	3	0.043715954	0.043715954	2.1666667	2	4.0	2.0	4.0	2.0	-0.35551763	1.0
	0.0	45	0	2	1	2	2	1	2	1	1	2	3	2	2	0.043715954	0.043715954	1.6666666	2	8.0	4.0	3.5	2.5	-0.8565777	1.0
0.72182935	0.0	40	1	3	3	4	3	2	3	3	3	3	4	2	2	0.7428818		3.0	2	5.0	3.0	2.0	3.0	0.54458547	1.0
2.6274917	0.0	55	1	1	2		3	1	2	2	1	2	3	1	2	0.7428818	0.7428818		1	6.0	2.0	4.0	3.0		
0.5141475	0.0	51	1	3	2	3	5	3	3	2	2	2	3	2	2	2.00719	2.00719	3.1666667	2	8.0	3.0	2.5	1.0	0.73226327	1.0
	0.0	50	0	2	2	2	2	2	2									2.0	2	8.0	3.0	3.0	4.0	-0.51093906	
	0.0	36	0	2	2	2	2	1	2									1.8333334	2	8.0	4.0	4.0	2.0	-0.684927	
0.9634003	0.0	55	0	2	2	2	4	1	4	2	1	4	4	1	2	0.25711823	0.25711823	2.5	2	9.0	3.0	5.0	2.0	0.1615917	1.0
	0.0	41	0	1	2	5	2	2	3									2.5	2	10.0	4.0	4.5	3.0	0.056388997	
	0.0	55	0	1	1	3	1	4	1	2	3	1	3	2	2	0.95628405	0.95628405	1.8333334	2	9.0	2.0	1.0	3.0	-0.7535854	1.0
	0.0	42	0	4	1	3	4	1	4									2.8333333	1	9.0	3.0	3.5	1.0	0.44626755	
0.49673665	0.0	55	1	1	1	3	2	1	2	1	1	2	3	1	3	0.39948225	0.25711823	1.6666666	2	8.0	4.0		3.5	-0.8522898	
1.5684974	0.0	54	0	3	2	3	3	2	3	3	1	3	3	2	3	0.043715954	0.043715954	2.6666667	1	7.0	2.0	3.5	2.0	0.21796729	1.0
	0.0	40	0	4	2	4	5	1	2									3.0	1	7.0	1.0	3.0	2.0	0.43682915	
1.027525	1.0	45	1	1	1	1	2	1	3	1	1	4	4	1	2	0.60051775	0.60051775	1.5	2	7.0	3.0	3.0	4.0	-0.9091194	1.0
1.1918156	0.0	42	1	2	1	1	1	4	1	2	2	2	1	2	2	3.5556517	3.5556517	1.6666666	1	5.0	2.0	3.5	3.0	-0.9128407	1.0
1.1862866	0.0	43	1	3	3	1	1	1	3	4	2	4	2	3	4	2.5556517	2.5556517	2.0	1	2.0	2.0	3.0	1.5	-0.43461284	1.0
0.6024583	0.0	38	1	4	3	3	4	1	2	4	3	2	4	2	2	4.043716	4.043716	2.8333333	2	2.0	3.0	1.0	2.5	0.28335842	1.0
0.6294842	0.0	39	1	4	2	4	2	2	2	4	2	4	3	1	2	0.043715954	0.043715954	2.6666667	2	6.0	4.0	2.5	3.0	0.10035498	1.0
	0.0	38	1	2	5	4	4	2	3									3.3333333	2	0.0	2.0	1.0	1.5	0.9073614	
	0.0	40	0	4	2	4	2	1	2	4	2	4	2	1	1	0.043715954		2.5	2	5.0	3.0	5.0	1.0	-0.07363293	1.0
0.9341393	0.0	54	0	1	1	2	3	1	1	1	1	2	3	1	1	1.7428818	1.7428818	1.5	2	6.0	4.0	1.0	2.0	-1.0902085	1.0
0.62226003	0.0	55	1	2	2	4	4	2	3	2	2	2	1	2	3	0.39948225	0.39948225	2.8333333	2	8.0	2.0	3.5	3.0	0.3924092	1.0
	0.0	53	1	2	2	2	2	1	1	1	1	2	2	1	1	0.25711823	0.25711823	1.6666666	2	6.0	4.0	3.0	3.0	-0.93803227	1.0
	0.0	35	0	5	4	1	1	3	3	3	4	2	4	3	2			2.8333333	1	0.0	2.0	1.0	1.0	0.38637286	
1.4391878	0.0	53	0	4	3	3	3	4	4	5	3	3	3	3	4			3.5	1	2.0	3.0	1.0	1.5	1.1413788	
	0.0	54	1	1	1	4	1	1	1	1	1	4	3	1	1	0.0480299	0.0480299	1.5	2	4.0	3.0		2.0	-1.1205817	
0.8155655	0.0	55	0	5	5	5	5	5	5	5	5	5	5	3	5	2.3994823	2.3994823	5.0	2	5.0	1.0	1.0	1.0	2.7126958	1.0
	0.0	45	0	1	2	4	4	2	2	1	3	4	4	2	2	1.2571182	0.007189989	2.5	2	7.0	3.0	2.0	2.5	-0.011375676	1.0
1.0441381	0.0	43	0	3	1	2	1	1	3	3	3	2	3	4	3	0.043715954	0.043715954	1.8333334	2	8.0	4.0	4.0	3.5	-0.62294686	1.0
	0.0	53	0	4	2	2	2	1	3									2.3333333	2	10.0	3.0	4.5	4.0	-0.13046251	
	0.0	53	1	1	2	2	2	2	1									1.6666666	2	8.0	4.0	3.0	4.0	-0.91472393	
1.0500029	0.0	36	0	1	1	4	4	1	5	1	1	5	3	1	1	0.39948225	0.39948225	2.6666667	2	10.0	4.0	5.0	3.0	0.40230158	1.0
0.5254851	0.0	46	1	2	1	1	1	5	1	4	4	1	1	5	5		2.99281	1.8333334	2	6.0	3.0	5.0	1.0	-0.73885286	
1.4751135	0.0	53	1	1	2	2	2	2	1	1	2	2	2	1	3			1.6666666	2	0.0	2.0	1.0	2.0	-0.91472393	
0.5070935	0.0	52	1	2	1	1	2	1	2	1	1	1	2	1	2	0.043715954	0.043715954	1.5	2	9.0	4.0	4.0	3.5	-1.0115452	1.0
0.7461186	0.0	49	0	2	3	3	2	1	3	1	2	4	4	1	2	2.6847858	0.55565166	2.3333333	2	7.0	3.0	4.0	2.0	-0.105203494	1.0
0.7649158	0.0	54	0	2	2	2	2	1	1	2	2	2	3	1	1	0.043715954	0.043715954	1.6666666	2	9.0	2.0	2.5	3.0	-0.93803227	1.0
0.646847	0.0	54	1	1	2	2	2	1	1	2	1	2	2	1	1	0.39948225	0.25711823	1.5	2	8.0	4.0	3.5	4.0	-1.0887119	1.0
	0.0	48	1	5	4	4	2	2	4	5	5	1	4	3	5	0.31521416	0.31521416	3.5	2	3.0	2.0	1.0	2.0	1.1005466	1.0
0.78007776	0.0	50	0	2	3	4	3	2	4	4	4	5	4	3	4	0.55565166	0.55565166	3.0	2	2.0	1.0	2.5	1.0	0.64701116	1.0
	0.0	55	0	1	1	1	1	1	1	1	1	1	1	1	1		1.5556517	1.0	2	7.0	3.0	5.0	1.0	-1.585484	
0.5353013	0.0	52	1	1	1	1	3	1	1	1	1	1	3	1	2	0.60051775	0.60051775	1.3333334	2	9.0	3.0	2.0	1.0	-1.245176	1.0
	0.0	55	1	2	2	1	2	1	2	1	3	2	4	2	2			1.6666666	2	3.0	3.0	1.0	1.0	-0.8398944	
1.6360443	0.0	46	0	4	2	4	2	2	5	5	2	5	1		5	1.4443483	1.4443483	3.1666667	1	8.0	2.0	4.0	1.0	0.8596709	1.0
	0.0	38	1	2	2	4	4	3	2									2.8333333	2	9.0	4.0	5.0	4.5	0.3132918	
	0.0	53	1	3	3	3	4	5	3		3	3	3	4	4	3.5556517	3.5556517	3.5	1	1.0	1.0		1.0	1.0817357	
0.55781686	0.0	43	1	4	2	3	3	3	2	3	2	3	2	2	3	1.9519701	1.9519701	2.8333333	2	0.0	3.0	1.0		0.28952947	
0.51089954	0.0	54	1	2	1	4	2	2	2	1	1	1	1	1	1			2.1666667	2	9.0	2.0	4.0	4.0	-0.37265489	
0.9789944	0.0	54	1	3	2	3	2		2	4	2	3	3	2	3	3.5556517	3.5556517		1	0.0	2.0	3.0	1.0		
0.6669963	0.0	50	1	1	1	5	3	1	1	4	2	4	3	1	3	4.043716	0.99281	2.0	2	8.0	2.0	3.0	3.0	-0.6253062	1.0
	0.0	52	1	2	2	2	3	1	2	2	1	1	2	1	2	2.043716	2.043716	2.0	1	5.0	1.0	1.0	1.5	-0.51477295	1.0
0.7390897	0.0	52	0	1	4	2	3	1	3	1	2	2	2	1	3	1.043716	1.043716	2.3333333	2	9.0	4.0	3.0	2.0	-0.069045745	1.0
0.6212766	0.0	43	1	3	1	3	3	1	3	3	1	3	3	2	2	2.043716	2.043716	2.3333333	2	7.0	1.0	3.0	2.5	-0.12767135	1.0
	0.0	40	1	4	4	2	2	1	2									2.5	2	2.0	2.0	1.0	1.0	-0.040266354	
	0.0	35	1	2	2	4	5	4	3	4	2	4	4	3	2	1.6847858	1.6847858	3.3333333	2	6.0	1.0	2.5	3.0	0.91053903	1.0
1.464335	0.0	48	1	2	3	4	4	3	4	4	2	4	4	3	2	2.043716	2.043716	3.3333333	2	4.0	1.0	2.0	3.0	0.9911531	1.0
	0.0	54	1	3	2	2	2	1	2									2.0	1	2.0	2.0	2.5	1.0	-0.5342474	
3.970918	0.0	51	1	5	5	5	5	5	5	5	5	5	5	3	5	1.4443483	1.4443483	5.0	0	0.0	1.0	1.0	1.0	2.7126958	1.0
0.58703333	0.0	43	1	3	2	4	4	2	2	2	3	4	4	3	2	2.2571182	2.2571182	2.8333333	2	1.0	2.0	1.0	1.5	0.28998348	1.0
1.7320096	0.0	37	1	5	2	3	5	2	2	4	1	4	3	1	3	1.6847858	1.6847858	3.1666667	2	7.0	2.0	4.0	4.0	0.6065292	1.0
