Country,COW id,V-Dem id,ID,IDN,YEAR,freexp,freass,frerel,fremov,fairtrial,ctot_index,ctot_pct_change,ctot_cum3,bust,bust_onset,recovery,recovery_onset,bust_event_time,recovery_event_time,country_id
Chile,155,72.0,CHL,36,1990,3,3,4,3,3.0,89.7202987671,-0.3704649119869896,-1.1928022004713545,0,0,0,0,,,14
Chile,155,72.0,CHL,36,1991,3,3,4,4,3.0,87.5297698975,-2.441508666044767,-3.141075802060045,0,0,0,0,,,14
Chile,155,72.0,CHL,36,1991,3,3,4,4,3.0,87.5480117798,0.02084077488306857,-2.791132803148688,0,0,0,0,,,14
Chile,155,72.0,CHL,36,1992,3,3,4,4,3.0,87.7301940918,0.20809417403815367,-2.212573717123545,0,0,0,0,,,14
Chile,155,72.0,CHL,36,1992,3,3,4,4,3.0,87.7565155029,0.030002681941465603,0.25893763086268784,0,0,0,0,,,14
Chile,155,72.0,CHL,36,1993,3,3,4,4,3.0,86.0814361572,-1.9087806028996734,-1.6706837469200542,0,0,0,0,,,14
Chile,155,72.0,CHL,36,1993,3,3,4,4,3.0,85.9623565674,-0.13833364673719872,-2.0171115676954066,0,0,0,0,,,14
Chile,155,72.0,CHL,36,1994,3,3,4,4,3.0,87.2917022705,1.5464277111315816,-0.5006865385052905,0,0,0,0,,,14
Chile,155,72.0,CHL,36,1994,3,3,4,4,3.0,87.6661071777,0.428912367913048,1.8370064323074309,0,0,0,0,,,14
Chile,155,72.0,CHL,36,1995,3,4,4,4,3.0,88.6936569214,1.1721174542598911,3.1474575333045207,0,0,0,0,,,14
Chile,155,72.0,CHL,36,1995,3,4,4,4,3.0,89.7805328369,1.2254268830782067,2.826456705251146,0,0,0,0,,,14
Chile,155,72.0,CHL,36,1996,3,4,4,4,3.0,86.7581710815,-3.3663887480937293,-0.9688444107556315,0,0,0,0,,,14
Chile,155,72.0,CHL,36,1996,3,4,4,4,3.0,86.9806060791,0.2563850699331294,-1.8845767950823933,0,0,0,0,,,14
Chile,155,72.0,CHL,36,1997,3,4,3,4,3.0,86.8811569214,-0.11433486403803483,-3.224338542198635,0,0,0,0,,,14
Chile,155,72.0,CHL,36,1997,3,4,3,4,3.0,87.2107925415,0.3794097958412346,0.5214600017363291,0,0,0,0,,,14
Chile,155,72.0,CHL,36,1998,3,4,3,4,3.0,84.8674240112,-2.687016666182551,-2.4219417343793515,0,0,0,0,,,14
Chile,155,72.0,CHL,36,1998,3,4,3,4,3.0,84.38256073,-0.5713184850950848,-2.8789253554364014,0,0,0,0,,,14
Chile,155,72.0,CHL,36,1999,3,4,3,4,3.0,84.3647537231,-0.021102709784992513,-3.2794378610626285,0,0,0,0,,,14
Chile,155,72.0,CHL,36,1999,3,4,3,4,3.0,83.7466125488,-0.7327007393737484,-1.3251219342538256,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2000,3,3,4,4,3.0,85.4064178467,1.9819372358885756,1.2281337867298348,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2000,3,3,4,4,3.0,85.3827972412,-0.027656710228030068,1.2215797862867972,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2001,3,3,4,4,3.0,84.4004745483,-1.1504925168064117,0.8037880088541338,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2001,3,3,4,4,3.0,84.1640472412,-0.2801255660768831,-1.458274793111325,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2002,3,3,4,4,4.0,84.5028076172,0.402500102008152,-1.0281179808751428,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2002,3,3,4,4,4.0,84.355140686,-0.174747958516297,-0.052373422585028084,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2003,3,4,4,4,4.0,85.3588638306,1.1898778621402872,1.4176300056321423,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2003,3,4,4,4,4.0,85.4142990112,0.06494367205966967,1.08007357568366,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2004,3,4,4,4,4.0,89.2470626831,4.487262339292197,5.742083873492154,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2004,3,4,4,4,4.0,89.9545898438,0.7927736100540317,5.344979621405899,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2005,3,4,3,4,4.0,92.0189361572,2.2948760224293263,7.574911971775555,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2005,3,4,3,4,4.0,92.6595306396,0.6961550623728607,3.7838046948562187,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2006,3,4,3,4,3.0,100.8166885376,8.803366304247028,11.794397389049216,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2006,3,4,3,4,3.0,99.9816818237,-0.8282425519149816,8.671278814704909,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2007,3,4,3,4,3.0,100.8592681885,0.8777471520707847,8.852870904402831,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2007,3,4,3,4,3.0,99.9692840576,-0.8824019318052767,-0.8328973316494728,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2008,3,4,4,4,3.0,99.30103302,-0.6684563602705862,-0.6731111400050773,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2008,3,4,4,4,3.0,99.0783081055,-0.22429264603435195,-1.775150938110214,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2009,3,4,4,4,3.0,93.2103881836,-5.922507190627191,-6.815256196932128,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2009,3,4,4,4,3.0,95.7621765137,2.7376651678283404,-3.409134668833201,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2010,4,4,4,4,3.0,100.7916564941,5.252052703376542,2.067210680577692,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2010,4,4,4,4,3.0,100.7490234375,-0.042298200151613674,7.94741967105327,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2011,4,4,4,4,4.0,102.986831665,2.221171135111022,7.430925638335951,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2011,4,4,4,4,4.0,102.0612716675,-0.8987168383922217,1.2801560965671874,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2012,4,4,4,4,4.0,100.0,-2.019641372111547,-0.6971870753927458,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2012,4,4,4,4,4.0,100.0,0.0,-2.9183582105037678,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2013,4,4,4,4,4.0,99.7920837402,-0.2079162598000006,-2.2275576319115467,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2013,4,4,4,4,4.0,100.152885437,0.361553425158756,0.15363716535875627,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2014,4,4,4,4,4.0,98.6836166382,-1.4670259297963284,-1.3133887644375721,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2014,4,4,4,4,4.0,99.4490356445,0.7756292608389392,-0.3298432437986323,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2015,4,4,4,4,4.0,95.181350708,-4.291328627615531,-4.982725296572919,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2015,4,4,4,4,4.0,96.5900192261,1.4799837443172592,-2.035715622459332,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2016,4,4,4,4,4.0,94.897354126,-1.7524223658531124,-4.563767249151383,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2016,4,4,4,4,4.0,96.2235183716,1.3974723087001761,1.1250336871643238,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2017,4,4,4,4,4.0,98.3277587891,2.1868254799972675,1.8318754228443321,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2017,4,4,4,4,4.0,99.0294799805,0.7136552282302144,4.297953016927659,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2018,4,4,4,4,4.0,98.9778060913,-0.0521803095504314,2.8483003986770514,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2018,4,4,4,4,4.0,99.7065429688,0.7362629121399067,1.3977378308196906,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2019,4,3,4,3,4.0,97.525604248,-2.1873576756968216,-1.5032750731073454,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2019,4,3,4,3,4.0,98.4124832153,0.9093806433075224,-0.5417141202493916,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2020,4,4,4,2,4.0,98.3090896606,-0.10506142241508698,-1.3830384548043853,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2020,4,4,4,2,4.0,99.1052627563,0.8098672243316285,1.6141864452240648,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2021,4,4,4,2,4.0,103.7610015869,4.697771542212115,5.402577344128657,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2021,4,4,4,2,4.0,103.7604446411,-0.0005367583113868868,5.507102008232357,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2022,4,4,4,4,4.0,101.698348999,-1.9873619944793308,2.709872789421398,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2022,4,4,4,4,4.0,101.9440002441,0.24154890174510335,-1.7463498510456135,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2023,4,4,4,4,4.0,101.177192688,-0.7521850763790972,-2.4979981691133237,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2023,4,4,4,4,4.0,101.4936141968,0.3127399568949585,-0.19789621773903443,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2024,4,4,4,4,4.0,101.8133087158,0.3149897868255147,-0.12445533265862307,0,0,0,0,,,14
Chile,155,72.0,CHL,36,2024,4,4,4,4,4.0,101.8894729614,0.07480775014649943,0.7025374938669735,0,0,0,0,,,14
Cameroon,471,108.0,CMR,31,1975,2,1,3,3,1.0,96.2594909668,,,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1975,2,1,3,3,1.0,94.0534210205,-2.2917947354000434,-2.2917947354000434,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1976,2,1,3,3,1.0,102.0347213745,8.48592243365649,6.194127698256447,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1976,2,1,3,3,1.0,96.3221664429,-5.598638242596943,0.5954894556595045,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1977,2,1,3,3,1.0,106.9824829102,11.067355377247946,13.954639568307494,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1977,2,1,3,3,1.0,97.9625167847,-8.431255173869234,-2.962538039218231,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1978,2,1,3,3,1.0,103.5550994873,5.708900593980504,8.345000797359216,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1978,2,1,3,3,1.0,96.551612854,-6.763053358042404,-9.485407937931134,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1979,2,1,3,3,1.0,103.573348999,7.272520818080874,6.218368054018974,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1979,2,1,3,3,1.0,99.6531906128,-3.7849103307819543,-3.275442870743484,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1980,2,1,3,3,1.0,100.263633728,0.6125675569905731,4.100178044289493,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1980,2,1,3,3,1.0,99.2193527222,-1.0415351678086715,-4.213877941600053,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1981,2,1,3,3,1.0,96.670463562,-2.5689435480762857,-2.997911158894384,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1981,2,1,3,3,1.0,97.2930145264,0.643992944133065,-2.966485771751892,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1982,2,1,3,3,1.0,96.2494506836,-1.0725989403040148,-2.9975495442472355,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1982,2,1,3,3,1.0,96.669960022,0.4368953125585495,0.008289316387599666,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1983,2,1,3,2,1.0,96.4769897461,-0.1996176225334989,-0.8353212502789642,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1983,2,1,3,2,1.0,96.8984909058,0.43689294287609926,0.6741706329011499,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1984,2,1,3,2,1.0,96.7436141968,-0.15983397424689239,0.07744134609570796,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1984,2,1,3,2,1.0,96.9669113159,0.23081329031782172,0.5078722589470286,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1985,2,1,3,2,1.0,96.1318283081,-0.8612040916508801,-0.7902247755799507,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1985,2,1,3,2,1.0,96.1324996948,0.0006984020920253187,-0.629692399241033,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1986,2,1,3,2,1.0,94.2942657471,-1.9121878173729012,-2.772693506931756,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1986,2,1,3,2,1.0,92.6098709106,-1.786317357852496,-3.697806773133372,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1987,2,1,3,2,1.0,93.8402404785,1.3285512179233239,-2.3699539573020734,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1987,2,1,3,2,1.0,93.216217041,-0.6649849087321691,-1.1227510486613412,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1988,2,1,3,2,1.0,93.1348342896,-0.08730535735450573,0.576260951836649,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1988,2,1,3,2,1.0,91.2347488403,-2.0401447683814355,-2.7924350344681104,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1989,2,1,3,2,1.0,92.6008377075,1.4973339484840809,-0.6301161772518604,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1989,2,1,3,2,1.0,91.3967132568,-1.3003386151899554,-1.84314943508731,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1990,2,1,3,2,1.0,92.4185943604,1.1180720478741746,1.3150673811683,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1990,2,1,3,2,1.0,92.1115112305,-0.3322741835939169,-0.5145407509096978,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1991,2,2,3,2,1.0,91.3316802979,-0.8466161527287852,-0.06081828844852755,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1991,2,2,3,2,1.0,90.7234725952,-0.6659328950438526,-1.8448232313665547,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1992,2,2,3,2,2.0,90.9183044434,0.2147535170631487,-1.297795530709489,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1992,2,2,3,2,2.0,90.3505783081,-0.6244354629968196,-1.0756148409775235,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1993,2,2,3,2,2.0,91.0443344116,0.7678491012357069,0.358167155302036,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1993,2,2,3,2,2.0,90.4746704102,-0.6256995617372696,-0.4822859234983823,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1994,2,2,3,3,2.0,91.8929367065,1.5675838219357585,1.7097333614341959,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1994,2,2,3,3,2.0,91.3841247559,-0.5537008271104704,0.3881834330880185,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1995,2,2,4,3,2.0,92.0154266357,0.6908222642458828,1.7047052590711709,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1995,2,2,4,3,2.0,91.5370407104,-0.5198975245683246,-0.38277608743291225,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1996,2,2,4,3,2.0,91.8679733276,0.3615286387146588,0.532453378392217,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1996,2,2,4,3,2.0,91.696647644,-0.18649119752436327,-0.3448600833780291,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1997,2,2,4,3,2.0,92.279876709,0.6360418619275165,0.8110793031178121,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1997,2,2,4,3,2.0,92.0272445679,-0.27376731537762655,0.17578334902552673,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1998,2,2,4,3,2.0,89.535987854,-2.7070860652161466,-2.3448115186662566,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1998,2,2,4,3,2.0,89.9495620728,0.4619083663592205,-2.5189450142345526,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1999,2,2,4,3,1.0,90.6050186157,0.7286934230646969,-1.5164842757922292,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,1999,2,2,4,3,1.0,90.7457580566,0.15533294187259905,1.3459347312965164,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2000,2,2,4,3,2.0,92.8994598389,2.3733360417317773,3.257362406669073,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2000,2,2,4,3,2.0,92.3451156616,-0.5967141017410693,1.931954881863307,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2001,2,2,4,3,2.0,91.7543792725,-0.6397050725073128,1.1369168674833952,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2001,2,2,4,3,2.0,91.5970611572,-0.17145570222080186,-1.407874876469184,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2002,2,2,4,3,2.0,92.7345733643,1.241865396912445,0.43070462218433025,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2002,2,2,4,3,2.0,92.665725708,-0.07424162726187289,0.9961680674297702,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2003,2,2,4,3,2.0,93.8451766968,1.2728017611566278,2.4404255308072,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2003,2,2,4,3,2.0,93.4732818604,-0.39628550927187645,0.8022746246228785,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2004,2,2,4,3,2.0,95.1735153198,1.8189512827197607,2.695467534604512,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2004,2,2,4,3,2.0,94.3246307373,-0.8919336221296481,0.5307321513182361,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2005,2,2,4,3,2.0,97.2403030396,3.091103860687583,4.0181215212776955,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2005,2,2,4,3,2.0,96.0571594238,-1.2167214404074533,0.9824487981504815,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2006,2,2,4,3,1.0,98.7277679443,2.780228497823245,4.654610918103375,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2006,2,2,4,3,1.0,97.4642333984,-1.2798167852967723,0.2836902721190193,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2007,2,2,4,3,1.0,99.6132278442,2.204905708349081,3.7053174208755535,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2007,2,2,4,3,1.0,98.3237304688,-1.2945041570350924,-0.36941523398278386,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2008,2,2,4,3,1.0,102.3137207031,4.058013477800371,4.968415029114359,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2008,2,2,4,3,1.0,100.1092147827,-2.1546532618016867,0.6088560589635916,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2009,2,2,4,3,1.0,98.8522415161,-1.2556019636438265,0.6477582523548575,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2009,2,2,4,3,1.0,97.552444458,-1.3148888059238417,-4.725144031369355,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2010,2,2,4,2,1.0,100.3300476074,2.847292207624652,0.2768014380569839,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2010,2,2,4,2,1.0,99.5254898071,-0.8019111118618305,0.7304922898389798,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2011,2,2,4,2,1.0,101.1633071899,1.645626046125881,3.6910071418887025,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2011,2,2,4,2,1.0,101.3628234863,0.19722199870895185,1.0409369329730023,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2012,2,2,4,2,1.0,100.0,-1.3445003201634331,0.49834772467139965,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2012,2,2,4,2,1.0,100.0,0.0,-1.1472783214544813,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2013,2,2,3,2,1.0,100.0155181885,0.015518188499985541,-1.3289821316634476,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2013,2,2,3,2,1.0,99.869972229,-0.14552337690806327,-0.13000518840807773,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2014,2,2,4,2,1.0,99.9802856445,0.11045704032746073,-0.019548148080617,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2014,2,2,4,2,1.0,99.9435424805,-0.036750409106300896,-0.07181674568690344,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2015,2,2,3,2,1.0,95.8913345337,-4.054497015243008,-3.9807903840218484,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2015,2,2,3,2,1.0,96.5971679688,0.7360763498936773,-3.3551710744556313,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2016,1,2,3,2,1.0,95.3379974365,-1.3035273795052538,-4.621948044854585,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2016,1,2,3,2,1.0,96.2560195923,0.9629131935684487,0.3954621639568723,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2017,1,2,3,2,1.0,95.8723983765,-0.3985425715969382,-0.7391567575337432,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2017,1,2,3,2,1.0,96.9191589355,1.0918268205717174,1.656197442543228,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2018,1,2,3,2,1.0,97.3913726807,0.48722435314803025,1.1805086021228095,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2018,1,2,3,2,1.0,98.0860443115,0.713278406165907,2.2923295798856547,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2019,1,2,3,2,1.0,96.6096572876,-1.505195804625703,-0.3046930453117658,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2019,1,2,3,2,1.0,97.2608108521,0.6740046314019699,-0.11791276705782616,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2020,1,2,3,2,1.0,94.8053359985,-2.5246292233096046,-3.3558203965333377,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2020,1,2,3,2,1.0,95.7634735107,1.0106366926595278,-0.8399878992481069,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2021,1,2,3,2,1.0,97.4464797974,1.7574616134949927,0.24346908284491597,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2021,1,2,3,2,1.0,98.3776626587,0.955583888957312,3.7236821951118326,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2022,1,2,3,2,1.0,98.2863845825,-0.09278333488839108,2.6202621675639137,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2022,1,2,3,2,1.0,99.1533889771,0.8821205483168892,1.7449211023858102,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2023,1,2,3,2,1.0,97.8415222168,-1.3230679998269879,-0.5337307863984897,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2023,1,2,3,2,1.0,98.537109375,0.7109324777865744,0.2699850262764758,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2024,1,2,3,2,1.0,99.4010543823,0.8767712111506176,0.2646356891102042,0,0,0,0,,,15
Cameroon,471,108.0,CMR,31,2024,1,2,3,2,1.0,99.9363861084,0.5385573919981734,2.1262610809353655,0,0,0,0,,,15
Colombia,100,15.0,COL,38,1975,3,2,4,2,2.0,99.3543930054,,,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1975,3,2,4,2,2.0,96.488067627,-2.884950822702126,-2.884950822702126,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1976,3,2,4,2,2.0,102.1101455688,5.826707985834689,2.9417571631325634,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1976,3,2,4,2,2.0,98.1001358032,-3.9271413660830756,-0.9853842029505122,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1977,3,2,4,2,2.0,103.9762573242,5.989921902644624,7.889488522396237,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1977,3,2,4,2,2.0,99.1978530884,-4.595668625483274,-2.532888088921726,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1978,3,2,4,2,2.0,101.4587173462,2.27914635993709,3.6733996370984396,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1978,3,2,4,2,2.0,97.7610015869,-3.6445520464077674,-5.9610743119539515,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1979,3,3,4,2,2.0,101.54637146,3.8720653549515704,2.506659668480893,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1979,3,3,4,2,2.0,99.6389083862,-1.8784157881518881,-1.6509024796080851,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1980,3,3,4,2,2.0,99.9261779785,0.28831065790739796,2.2819602247070803,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1980,3,3,4,2,2.0,99.5477142334,-0.37874334109068153,-1.9688484713351717,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1981,3,3,4,2,2.0,97.8067016602,-1.7489227016483921,-1.8393553848316757,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1981,3,3,4,2,2.0,98.6025390625,0.8136839181684064,-1.3139821245706673,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1982,3,3,4,3,2.0,98.1753311157,-0.43326262270914073,-1.3685014061891265,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1982,3,3,4,3,2.0,98.6241607666,0.457171517324495,0.8375928127837606,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1983,3,3,4,3,2.0,98.3863601685,-0.2411179940610686,-0.21720909944571432,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1983,3,3,4,3,2.0,98.1464004517,-0.24389530864750153,-0.027841785384075113,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1984,3,3,4,3,2.0,98.5101852417,0.37065525411603684,-0.11435804859253329,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1984,3,3,4,3,2.0,97.8171844482,-0.70348136266285,-0.5767214171943147,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1985,3,3,3,3,2.0,98.2813339233,0.47450708964722477,0.1416809811004116,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1985,3,3,3,3,2.0,97.6740188599,-0.6179353079130423,-0.8469095809286675,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1986,3,3,3,3,2.0,98.2130813599,0.5518995801464976,0.4084713618806801,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1986,3,3,3,3,2.0,95.6225967407,-2.6376166833695147,-2.7036524111360594,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1987,3,3,3,3,2.0,95.9362869263,0.3280502687566855,-1.7576668344663315,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1987,3,3,3,3,2.0,94.8289108276,-1.1542828414348616,-3.463849256047691,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1988,3,3,3,3,2.0,95.2339477539,0.42712388317562855,-0.3991086895025475,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1988,3,3,3,3,2.0,93.9455795288,-1.3528455508631798,-2.080004509122413,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1989,3,3,3,3,2.0,94.5875701904,0.6833644167400177,-0.24235725094753358,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1989,3,3,3,3,2.0,94.1031188965,-0.5121722578609655,-1.1816533919841277,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1990,3,3,3,3,2.0,94.2783432007,0.1862045660704581,0.35739672494951025,0,0,0,0,,,16
Colombia,100,15.0,COL,38,1990,3,3,3,3,2.0,94.2973632813,0.020174389954563665,-0.3057933018359438,0,0,0,0,,,16
